"GENE","EVENT","COORD","deltapsi","Pdiff","Fstat","FDR"
"Baz2b","MmuEX0007716","chr2:59935215-59935280",-0.785644763908897,1,18.4935089603762,0
"Atg13","MmuEX0006614","chr2:91682026-91682109",0.781501862434947,1,24.077778730715,0
"Pdlim3","MmuEX0034278","chr8:45909019-45909086",0.779896618144988,1,49.5262630305608,0
"Phldb2","MmuEX0034879","chr16:45774163-45774345",0.777620807636988,1,21.3462749409526,0
"Enah","MmuEX0016847","chr1:181911597-181911659",0.775072718796106,1,32.9799445022381,0
"Ncam1","MmuEX0031045","chr9:49536990-49537037",0.774134961048025,1,20.5896113915424,0
"Mia2","MmuEX0013005","chr12:59176331-59176414",-0.773356688297665,1,17.6827670178254,0
"Frmd4a","MmuEX0019625","chr2:4608004-4608070",0.771835295418687,1,13.8453113304967,0
"Mfn2","MmuEX0028801","chr4:147902928-147902993",0.771808073140786,1,44.4480406398769,0
"Macf1","MmuEX0027446","chr4:123542492-123542587",0.77159353771263,1,17.9545437446161,0
"Lrrfip1","MmuEX0027116","chr1:91093560-91093637",0.770880848212124,1,37.8038997288129,0
"Mycbp2","MmuEX0030322","chr14:103269358-103269465",-0.767745154720485,1,4.62496012057929,0
"Tnk2","MmuEX0048311","chr16:32678669-32678713",0.767646272890831,1,19.8250407683629,0
"Nav2","MmuEX0030955","chr7:49412826-49412894",0.765170491254228,1,11.2304336760613,0
"Svil","MmuEX0045850","chr18:5060515-5060610",0.761815141220579,1,20.3191016487834,0
"Camk2d","MmuEX0008975","chr3:126805857-126805916",0.759755845140077,1,12.5680020678887,0
"Pdlim3","MmuEX0034277","chr8:45908469-45908656",-0.756710385323548,1,47.1294465010199,0
"Sorbs1","MmuEX0044356","chr19:40309581-40310333",0.754619257155014,1,35.5627569026093,0
"Rab28","MmuEX0038308","chr5:41626987-41627081",0.74877628669509,1,23.2565145254825,0
"Arhgap21","MmuEX0005822","chr2:20883200-20883229",0.747708259400061,1,21.2455689040337,0
"Raph1","MmuEX0038829","chr1:60518980-60519060",0.741998129395785,1,13.7893169492535,0
"Sorbs1","MmuEX0044361","chr19:40344356-40344439",0.741160891642334,1,39.1798582316815,0
"Svil","MmuEX0045856","chr18:5054018-5054098",0.739644407105111,1,12.0517030582,0
"Slc38a6","MmuEX0043245","chr12:73339874-73340003",0.738513446651119,1,11.7077713060573,0
"Akap13","MmuEX0004491","chr7:75683394-75683459",0.738377576869073,1,19.1283522327715,0
"Immt","MmuEX0024087","chr6:71852766-71852867",-0.732072743618839,1,27.4617171694499,0
"Gopc","MmuEX0021486","chr10:52357342-52357365",0.729644406754952,1,12.6696164934739,0
"Ppip5k1","MmuEX0036604","chr2:121327645-121327770",-0.728536216552746,1,6.75854123468038,0
"Snx14","MmuEX0044238","chr9:88400723-88400749",0.727244318201695,1,9.92670425523644,0
"Ank3","MmuEX1003809","chr10:70008778-70008864",0.721434427560224,1,6.37991821937981,0
"Serp2","MmuEX0041770","chr14:76539906-76540054",-0.719586013385487,1,10.3332606485309,0
"Gm10561","MmuEX1011214","chr1:55234377-55234397",0.719481734925263,1,8.36323526393206,0
"Pkm","MmuEX0035418","chr9:59675029-59675195",0.719417212355914,1,51.8611904024349,0
"Lrrfip2","MmuEX0027129","chr9:111182819-111182887",0.71924579969555,1,19.4256135523976,0
"Myo18a","MmuEX0030454","chr11:77812009-77812191",0.712781243891182,1,6.68683729165091,0
"Clasp1","MmuEX0011507","chr1:118541675-118541698",0.711780750755925,1,17.0762317279074,0
"Tanc2","MmuEX0046262","chr11:105914041-105914070",0.711552124756267,1,11.8347474229117,0
"Rapgef1","MmuEX0038771","chr2:29710156-29710308",0.710737024945385,1,48.2026765844056,0
"Tmem184b","MmuEX0047851","chr15:79363658-79363678",0.709036097584999,1,30.7815947649318,0
"Ube4b","MmuEX0050251","chr4:149380034-149380771",0.708348444538286,1,33.0087895958944,0
"Rhbdf1","MmuEX0039702","chr11:32215576-32215680",0.707539135524737,1,19.7948452192861,0
"Pbrm1","MmuEX0033844","chr14:31023067-31023170",0.706420291408002,1,4.69231279161061,0
"Trrap","MmuEX0049239","chr5:144810151-144810204",0.703300217895212,1,12.5615433686665,0
"Tmem9","MmuEX1026324","chr1:136017920-136018062",-0.703142483799083,1,24.457515823189,0
"Myo18a","MmuEX0030449","chr11:77815856-77815891",0.701371356075787,1,4.85265358293347,0
"Trrap","MmuEX0049240","chr5:144810332-144810352",0.699645138259938,1,16.7907256411589,0
"Usp47","MmuEX0051049","chr7:112046927-112046986",0.698455886204399,1,33.639058569579,0
"Sorbs2","MmuEX0044384","chr8:45785269-45785325",0.697509216300264,1,8.11624478243123,0
"Sec24c","MmuEX0041501","chr14:20685212-20685280",0.694373218140425,1,31.1957858361251,0
"Afap1l2","MmuEX0004125","chr19:56933717-56933800",0.693933856124107,1,14.043641358597,0
"Epb41l3","MmuEX0017007","chr17:69274101-69274166",0.692092468717168,1,19.1623338989975,0
"Emc1","MmuEX0008514","chr4:139364331-139364339",0.691301564351802,1,12.5750322580183,0
"Ndrg2","MmuEX0031240","chr14:51911086-51911127",0.691079026533635,1,9.42283450521158,0
"Ank1","MmuEX0004885","chr8:23141596-23141720",0.69076592138746,1,39.0660346789966,0
"Pdlim7","MmuEX0034298","chr13:55507864-55507880",0.69027113768857,1,37.9279654296478,0
"Macf1","MmuEX0027469","chr4:123386549-123386557",-0.689987636986594,1,28.731507652893,0
"4932438A13Rik","MmuEX0001800","chr3:36992677-36992727",0.688745611582021,1,4.97148785711424,0
"Phkb","MmuEX0034843","chr8:85843026-85843107",-0.684668167961212,1,10.5703406135022,0
"Fermt2","MmuEX0019078","chr14:45476418-45476450",0.684491589234734,1,11.485473347677,0
"Myo18a","MmuEX0030453","chr11:77809806-77809858",0.68288650709457,1,6.48686890043798,0
"Fam188a","MmuEX0018165","chr2:12401025-12401076",-0.682674499310544,1,12.9359644564222,0
"Mars","MmuEX0027974","chr10:127296717-127296740",0.677787001619804,1,17.1665750384181,0
"Fnbp1","MmuEX0019436","chr2:31044882-31044896",0.677393934332423,1,9.70601270478745,0
"Cd200","MmuEX0010148","chr16:45393523-45393577",0.676350374364428,1,13.6990739087676,0
"Palld","MmuEX0033519","chr8:61534858-61534908",0.672733255902918,1,17.4390718163317,0
"Synrg","MmuEX0046011","chr11:84039660-84039691",0.671024974928685,1,4.12134181771529,0
"Mef2d","MmuEX0028570","chr3:88161781-88161801",0.670641463758132,1,13.0841093933895,0
"Eya3","MmuEX0017687","chr4:132680843-132680893",0.668624764964172,1,11.3476201405818,0
"C2cd5","MmuEX0002013","chr6:143019328-143019399",-0.668298415435523,1,9.00427500127013,0
"Zfyve21","MmuEX0053793","chr12:111825579-111825632",0.667600592789311,1,19.8430125449192,0
"Uckl1","MmuEX0050439","chr2:181572470-181572486",-0.666832771119614,1,5.59804773219062,0
"Ncam1","MmuEX1018201","chr9:49540415-49540417",-0.665702166923487,1,22.5048682186297,0
"Trip10","MmuEX0048979","chr17:57256860-57257027",0.665547280088459,1,19.282436688867,0
"Zcchc2","MmuEX0052811","chr1:106018219-106018302",-0.664845560298357,1,8.27219603057948,0
"Arl13b","MmuEX0006125","chr16:62801722-62801790",-0.663845311300178,1,8.529746111744,0
"Sorbs2","MmuEX1024516","chr8:45746555-45747169",0.663812308035849,1,36.9502529261984,0
"Ddhd1","MmuEX0014008","chr14:45599130-45599185",-0.663701661359308,1,5.27611254675907,0
"Mef2a","MmuEX0028559","chr7:67244521-67244544",0.661598399320091,1,17.4166409181192,0
"Mia3","MmuEX1017214","chr1:183329586-183329657",0.661505537327333,1,6.92625659145205,0
"Cdc42bpa","MmuEX0010400","chr1:180155795-180155980",0.660133577569628,1,12.7335792017223,0
"Ldb3","MmuEX0026260","chr14:34571718-34571921",0.659937690835656,1,34.1992287088593,0
"Ldb3","MmuEX6040836","chr14:34572990-34573012",0.657933569439347,1,19.0022282731665,0
"Gabbr1","MmuEX0019866","chr17:37067214-37067364",0.657306690416192,1,6.56793853723549,0
"Nav1","MmuEX0030948","chr1:135463915-135463938",0.657245534303974,1,12.1104806008051,0
"Rbfox2","MmuEX0039030","chr15:77091812-77091854",0.655347870701404,1,17.2158367165509,0
"Abi1","MmuEX0003242","chr2:22963214-22963228",0.653391944278608,1,11.1021740398434,0
"Pdlim7","MmuEX0034296","chr13:55506819-55507123",0.651462273256614,1,31.5378274150947,0
"Slc38a10","MmuEX0043222","chr11:120108467-120108490",0.651111947260667,1,7.38100251758199,0
"Ddi2","MmuEX0014029","chr4:141689270-141689331",-0.650991051673439,1,18.285231417324,0
"Ldb3","MmuEX0026261","chr14:34569713-34569727",0.65002507618236,1,16.6260266679204,0
"Enah","MmuEX0016850","chr1:181922285-181922500",0.649886652573094,1,24.7033797774915,0
"Prrc2b","MmuEX0037403","chr2:32229263-32229344",0.648224455629385,1,9.82031372448044,0
"Nexn","MmuEX0031536","chr3:152253612-152253803",0.644927957208786,1,44.2541230440937,0
"Apbb2","MmuEX0005530","chr5:66392273-66392335",-0.644859389340904,1,7.89072981963103,0
"Mef2d","MmuEX0028566","chr3:88158034-88158171",-0.643969443840627,1,15.7955900887787,0
"Lrrfip1","MmuEX0027119","chr1:91079031-91079081",0.643492868599972,1,33.571793355619,0
"Rbfox2","MmuEX0039029","chr15:77094451-77094490",-0.639891853540324,1,21.0467280632393,0
"Wnk1","MmuEX0052216","chr6:119953771-119953902",0.639711913051892,1,37.6664603291939,0
"Fam168a","MmuEX0018055","chr7:100818736-100818762",0.63967665553397,1,7.80370163336147,0
"Gripap1","MmuEX0021927","chrX:7803594-7803686",0.639533649656556,1,5.61389686564976,0
"Mink1","MmuEX0029044","chr11:70609408-70609431",0.63796860643462,1,6.12817037614263,0
"Dtx2","MmuEX0015853","chr5:136026470-136026607",-0.637177669592383,1,11.2286354749151,0
"Raph1","MmuEX0038826","chr1:60491460-60491535",0.63605168597714,1,16.2297940360432,0
"Evi5","MmuEX0017494","chr5:107872601-107872655",-0.636016158214345,0.998,4.44765132384823,0
"Pxn","MmuEX0038107","chr5:115548282-115549112",0.632735127920768,1,27.7680850655496,0
"Xpo6","MmuEX1028100","chr7:126151224-126151268",0.628005869357035,1,20.952019489595,0
"Scarb1","MmuEX0041173","chr5:125281105-125281233",-0.624759942196007,1,8.14495624154866,0
"Masp1","MmuEX1016860","chr16:23479814-23480140",0.619769628419817,1,9.4754108299098,0
"Ptprs","MmuEX0037985","chr17:56427791-56427817",0.616678208913734,1,37.7059621647214,0
"Xpo6","MmuEX0052408","chr7:126149504-126149537",0.616014089531091,1,14.3940468778284,0
"Ptk2","MmuEX0037733","chr15:73211987-73211995",0.615207491410758,1,15.2545749589752,0
"Capn15","MmuEX0044341","chr17:25973091-25973379",0.61135533721081,1,4.19383615789096,0
"Lrrfip2","MmuEX0027132","chr9:111167200-111167244",0.610098173337378,1,21.4278211233359,0
"Ablim1","MmuEX0003298","chr19:57051130-57051234",0.609715169174528,1,20.6578446782292,0
"Akap9","MmuEX0004520","chr5:4031111-4031149",0.609419334265549,1,5.11922380179548,0
"Mef2d","MmuEX0028567","chr3:88158221-88158300",0.607045022446685,1,8.53303356995398,0
"Cacnb1","MmuEX0008834","chr11:98011343-98011497",0.604213908088451,1,14.104859321654,0
"Ndrg4","MmuEX0031251","chr8:95712325-95712363",0.600775907155437,1,14.7922091827702,0
"Cobl","MmuEX0012043","chr11:12373329-12373373",0.598370554145201,1,10.6825099995885,0
"Rilpl1","MmuEX0039831","chr5:124495899-124495922",0.597637292595444,1,9.41342244599168,0
"Iqce","MmuEX0024426","chr5:140687785-140687855",-0.597144132374481,0.999,4.94152803160712,0
"Inpp4a","MmuEX0024182","chr1:37374272-37374289",0.596898850328742,1,4.61239396552058,0
"Kansl3","MmuEX0001341","chr1:36347217-36347294",0.595438013682135,1,4.83203185817292,0
"Lpin1","MmuEX0026737","chr12:16571164-16571259",0.59411345821802,1,5.18445406044064,0
"Farsb","MmuEX0018640","chr1:78482308-78482363",-0.592429845060523,1,18.5746840768208,0
"Col4a3bp","MmuEX0012287","chr13:96616994-96617071",0.589451192082247,1,10.4393480314126,0
"Epb41l3","MmuEX0017009","chr17:69281033-69281107",0.58584247640424,1,9.55263481882271,0
"Gm28557","MmuEX1012629","chr13:67106139-67106312",-0.585521094861976,0.981,3.93775667240695,0
"Sidt2","MmuEX0042355","chr9:45947541-45947552",0.584910571023646,1,8.80261504976338,0
"Nedd4l","MmuEX0031404","chr18:65172916-65173035",-0.584635147728637,1,11.9005743607111,0
"Dmrt2","MmuEX0014894","chr19:25677194-25677270",0.584028049601345,1,4.53318544732339,0
"Pkp4","MmuEX0035467","chr2:59350494-59350622",0.580697075924031,1,9.43793981226668,0
"Bnip2","MmuEX0008099","chr9:70004306-70004341",0.580009081011694,1,18.1176475140774,0
"Sun1","MmuEX0045736","chr5:139229753-139229944",-0.578569633640209,1,12.2018282409373,0
"Zufsp","MmuEX0054080","chr10:33950483-33950585",-0.5779833297658,0.993,3.05803175875517,0
"4930522L14Rik","MmuEX1001964","chr5:109738318-109738408",0.576231494607102,0.997,4.64520034420781,0
"Kctd17","MmuEX0025212","chr15:78437158-78437232",0.576052632616306,1,11.592958017546,0
"Sorbs1","MmuEX0044373","chr19:40395679-40395768",0.574343705185621,1,7.44976398269946,0
"Sec31a","MmuEX0041514","chr5:100373425-100373715",0.571020627252039,1,18.8095233647246,0
"Map4k3","MmuEX0027789","chr17:80629286-80629348",-0.570667850967929,1,4.06568292352249,0
"Map4","MmuEX0029912","chr9:110071026-110071139",-0.570082687295561,1,14.3155333329396,0
"Osbpl9","MmuEX0033253","chr4:109107881-109107949",0.567663725529339,1,12.5547529746709,0
"Pxn","MmuEX0038110","chr5:115551494-115551589",0.565438691634195,1,16.9578666361209,0
"Rbms3","MmuEX0039209","chr9:116678647-116678697",-0.565248212931982,0.996,3.12107209566157,0
"Dnm1","MmuEX0015285","chr2:32323179-32323190",0.562819023714045,0.991,3.01761899515391,0
"Slc4a7","MmuEX0043429","chr14:14793950-14794057",-0.561911403795412,1,8.20097070685542,0
"Spag9","MmuEX0044511","chr11:94113263-94113301",-0.559290024551097,1,18.440747680832,0
"R3hdm2","MmuEX0038222","chr10:127481693-127481794",0.559128287677366,1,1.66940012267017,0
"Epb41","MmuEX0016979","chr4:131962924-131962986",0.559042608791409,0.992,5.73419193113515,0
"Epb41l3","MmuEX0017010","chr17:69283885-69284007",0.558401441707736,1,12.3436354217326,0
"Hspg2","MmuEX0023411","chr4:137510122-137510167",0.55723353670272,1,15.3991455458505,0
"Zfp207","MmuEX0053090","chr11:80393084-80393176",0.554806880765463,1,26.4827349626164,0
"Pkp4","MmuEX0035464","chr2:59214934-59215030",0.549953638202666,1,3.30235885964511,0
"Tbc1d1","MmuEX0046379","chr5:64284690-64284809",0.549366197144024,1,19.9267573726141,0
"H13","MmuEX0022264","chr2:152703995-152704194",0.549021545999897,1,19.5352647213794,0
"Cltc","MmuEX0011807","chr11:86701061-86701081",0.546787028310574,1,27.1286292821196,0
"Herc4","MmuEX0022805","chr10:63303845-63303868",0.54661301230538,1,5.13156521338345,0
"Tbc1d14","MmuEX0046418","chr5:36508360-36508431",-0.545715225262971,0.999,6.85396570959716,0
"Rtn4","MmuEX0040715","chr11:29705535-29705591",0.544404777325013,1,36.9124825206083,0
"Akap13","MmuEX0004490","chr7:75679820-75679873",0.544353142694565,1,11.5606917363015,0
"Ide","MmuEX0023575","chr19:37290044-37290188",0.543887159336909,1,12.0840419003965,0
"Heatr5a","MmuEX0022603","chr12:51912205-51912231",0.542918915872617,1,9.54380763146218,0
"Stim2","MmuEX0045375","chr5:54110116-54110139",0.539710772447096,1,11.7674335771761,0
"Atg16l1","MmuEX0006621","chr1:87775081-87775128",0.537238310972639,1,6.4155617314626,0
"Clip1","MmuEX0011699","chr5:123638956-123638988",0.536686465836064,1,4.36945258533918,0
"Ank2","MmuEX0004891","chr3:126986585-126986638",0.534538037077649,0.977,3.22976437071673,0
"Tbc1d1","MmuEX0046378","chr5:64283967-64284125",0.533062447466058,1,26.6639483092487,0
"4833439L19Rik","MmuEX0001385","chr13:54564515-54564621",-0.531846958584138,1,14.2716368300208,0
"Mast4","MmuEX0028015","chr13:102754056-102754256",0.530231855024626,1,4.49588869904662,0
"Mia2","MmuEX0013002","chr12:59144699-59144770",-0.530158199410939,1,10.3533878745819,0
"Fnip1","MmuEX0019507","chr11:54487712-54487795",0.529751625254602,1,4.8026574419555,0
"Capn3","MmuEX0009071","chr2:120498968-120498985",0.529310085661519,0.994,3.69951279017729,0
"Rnf138","MmuEX0040027","chr18:21024409-21024516",-0.528937067514403,0.993,2.18092109872095,0
"Ptprm","MmuEX0037946","chr17:66814271-66814297",0.52664828548346,1,11.0560389652187,0
"Rbpms","MmuEX0039238","chr8:33789392-33789495",0.525771356504973,0.954,3.47565826419335,0
"Ldb3","MmuEX0026259","chr14:34576986-34577344",-0.52456897003572,1,31.1807473605689,0
"Lrrfip1","MmuEX0027121","chr1:91084946-91085005",0.524505820293309,1,15.1747210998721,0
"Adam15","MmuEX0003718","chr3:89340401-89340472",0.52429650063177,1,8.91716499733985,0
"Slc44a1","MmuEX1024036","chr4:53565397-53565472",-0.524066528194395,1,17.9729184123666,0
"Med23","MmuEX0028529","chr10:24883204-24883221",0.522244233500151,0.998,5.62819560716503,0
"Arhgef11","MmuEX0005961","chr3:87695398-87695517",0.521213877299866,1,4.57247173319508,0
"Slc4a7","MmuEX0043430","chr14:14742414-14742782",0.520101248715296,1,9.436118776311,0
"Pip5k1c","MmuEX0035248","chr10:81317326-81317403",0.519677663508602,1,10.6845071053745,0
"Ddr1","MmuEX0014034","chr17:35686481-35686591",-0.516777467116297,1,10.4448251798185,0
"Lrrfip1","MmuEX0027113","chr1:91103247-91103318",0.51675912086849,1,21.6389385676315,0
"Csnk1d","MmuEX0012919","chr11:120964948-120965010",-0.516510490107973,1,9.06760109771185,0
"Clasp2","MmuEX0011526","chr9:113862436-113862462",0.50987982542678,1,19.1658540323297,0
"Dock7","MmuEX0015456","chr4:98953866-98953880",0.509450594890133,1,12.8148461989868,0
"Mecp2","MmuEX0028438","chrX:74079909-74080032",-0.508959416862195,1,4.88061140937981,0
"Tbc1d5","MmuEX0046489","chr17:50795926-50795991",0.508415345172356,1,9.66394338931463,0
"Ktn1","MmuEX0025963","chr14:47726471-47726554",-0.507544894303454,1,14.0550751314451,0
"Zim1","MmuEX0053852","chr7:6695650-6695772",-0.505884904699546,1,6.3421900401594,0
"Mtss1l","MmuEX0030172","chr8:110727829-110727837",0.50564673121913,1,9.19450102592699,0
"Cog7","MmuEX0012102","chr7:121928599-121928634",0.504519749312276,1,10.140798630366,0
"Mprip","MmuEX0029580","chr11:59772152-59772217",-0.504316264592121,1,31.7867081973768,0
"Cdc14b","MmuEX0010335","chr13:64196980-64197045",0.504259498248995,0.972,2.09995029838899,0
"Psap","MmuEX0037479","chr10:60297540-60297545",0.504252264217579,1,66.6737516270355,0
"Gpr137","MmuEX0021666","chr19:6939529-6939754",0.503149709348568,1,10.3824693745509,0
"Zfp532","MmuEX0053433","chr18:65638750-65638931",-0.500842042120812,0.985,2.37027642533781,0
"Ap2b1","MmuEX0005428","chr11:83364795-83364836",0.499644190373026,1,14.9264045450336,0
"Trak1","MmuEX0048747","chr9:121470228-121470320",0.499495982203473,1,12.0215378978511,0
"Ccdc88c","MmuEX0009979","chr12:100925212-100925650",0.498492363752446,1,7.49560028690976,0
"Usp34","MmuEX0050974","chr11:23362577-23362612",0.498198283818885,1,11.2840055693682,0
"Mast2","MmuEX0028003","chr4:116333413-116333433",0.497938513833648,1,14.1738837158862,0
"Kctd17","MmuEX0025213","chr15:78437584-78437671",0.495441556921602,1,9.52322435644455,0
"Braf","MmuEX0008162","chr6:39648821-39648856",0.49523577678639,1,7.28628720589403,0
"Golgb1","MmuEX0021452","chr16:36885037-36885188",-0.49493410142938,1,5.82776293291049,0
"Mapk8ip3","MmuEX0027854","chr17:24916504-24916629",-0.494780111353108,1,9.45713754348978,0
"Ankrd26","MmuEX0005067","chr6:118540451-118540549",-0.493190111842579,0.991,3.70819324582255,0
"Ogdhl","MmuEX0033036","chr14:32323890-32323947",-0.492405094077276,0.967,2.93931016382749,0
"Magi3","MmuEX0027566","chr3:104016602-104016692",0.491700661735966,1,9.21728877892475,0
"Cers6","MmuEX0026173","chr2:69105743-69105766",0.488969718533695,1,10.176176917033,0
"Slmap","MmuEX0043711","chr14:26429788-26429910",-0.487093982564745,1,13.3408789223261,0
"Lats1","MmuEX1016113","chr10:7704275-7704337",0.485522713685316,1,17.2938705215171,0
"Abr","MmuEX1003015","chr11:76494257-76494938",0.485469897952897,1,18.7505567947214,0
"Zmynd8","MmuEX0053988","chr2:165787164-165787243",-0.485241394800906,1,14.0823635158984,0
"Srl","MmuEX1024826","chr16:4522993-4523088",0.484581961352686,1,28.9243471774195,0
"Clip2","MmuEX0011703","chr5:134504734-134504838",0.483570440547235,0.999,7.62088378351481,0
"Cdon","MmuEX0010671","chr9:35430738-35430860",0.483193399192989,0.998,2.71870460584973,0
"Rubcn","MmuEX0000462","chr16:32833644-32833718",0.481790132562338,1,5.90709272665891,0
"Ap3b1","MmuEX0005441","chr13:94565165-94565200",0.47930081754313,1,13.2604368468448,0
"Mdm1","MmuEX0028322","chr10:118156834-118156863",0.478898702240113,0.976,3.56339362861735,0.01
"Pikfyve","MmuEX0035199","chr1:65264347-65264430",-0.477939322292919,1,3.33796624850943,0
"Csde1","MmuEX0012851","chr3:103036575-103036721",0.477230212727263,1,25.7220989478539,0
"Srgap3","MmuEX0044910","chr6:112727213-112727540",0.476329452706867,1,2.85857007456144,0
"Dlg4","MmuEX0014814","chr11:70043658-70043767",0.474431448385639,1,13.1930694961431,0
"Tpra1","MmuEX0048640","chr6:88907743-88907826",0.473709864431098,1,7.15449979059398,0
"Dennd1a","MmuEX0014207","chr2:37822549-37822605",0.473067463089009,1,6.57658390869564,0
"Slc38a6","MmuEX0043248","chr12:73293699-73293799",0.468696314110575,0.99,4.78639158706839,0
"Tbc1d9b","MmuEX0046524","chr11:50164162-50164212",0.467690106117596,1,7.0702886262114,0
"Sorbs2","MmuEX0044382","chr8:45782802-45782960",0.467025676055514,1,12.5028741998289,0
"Mtmr1","MmuEX0030049","chrX:71376887-71376910",0.466809828657909,1,7.41425751267149,0
"Exoc7","MmuEX0017604","chr11:116297571-116297663",0.465654954360553,1,9.23279754158495,0
"Arfgef2","MmuEX0005732","chr2:166842685-166842753",-0.464000059652778,1,8.11651941309621,0
"Msi2","MmuEX0029828","chr11:88347053-88347125",-0.461161485125191,1,20.2881999118943,0
"H2afy","MmuEX0022308","chr13:56089758-56089857",-0.45792810187627,1,14.4580345491785,0
"Dcaf6","MmuEX0013852","chr1:165374062-165374235",0.456937056514461,1,10.5573549802743,0
"Phf14","MmuEX0034718","chr6:11933253-11934019",-0.452765596117212,1,3.13117659339969,0
"Cttn","MmuEX0013134","chr7:144452027-144452137",-0.452027980633134,1,12.0875685680605,0
"Bpnt1","MmuEX0008135","chr1:185349837-185349881",0.45196727015742,1,7.32649044970689,0
