"GENE","EVENT","COORD","deltapsi","Pdiff","Fstat","FDR"
"Stau2","MmuINT1032330","chr1:16231092-16345703",-0.47470150780665,1,7.23917543194941,0
"Dut","MmuINT1009175","chr2:125247402-125247763",-0.473459352038899,0.998666666666667,5.62262389080971,0
"Tnnt1","MmuINT1033481","chr7:4512284-4513580",-0.468902187155271,1,16.1723747902787,0
"Ksr1","MmuINT0089020","chr11:79016264-79019561",0.465051954952331,0.972666666666667,2.89650942614458,0
"Kantr","MmuINT1021551","chrX:152298875-152327160",-0.464317331912714,0.993333333333333,3.70530639175439,0
"H2afy","MmuINT0075708","chr13:56084286-56089757",0.450960097600814,0.994,4.10302170667542,0
"Eda2r","MmuINT1009308","chrX:97337451-97338802",-0.447125334171398,1,10.3596197556016,0
"Pde4dip","MmuINT1026428","chr3:97730916-97741317",-0.446706735273178,1,22.5700381132032,0
"Scn5a","MmuINT0139748","chr9:119543416-119550605",-0.445312091152834,0.983333333333333,2.58092165727178,0
"Phf3","MmuINT1026607","chr1:30824520-30873577",-0.445255907985112,0.972666666666667,2.91596366194304,0
"Ank1","MmuINT0015093","chr8:23141230-23141595",-0.442804483389696,1,4.12066924761756,0
"Sugp2","MmuINT1032432","chr8:70260590-70262870",-0.440768519828147,0.997333333333333,4.2682040790008,0
"Myom1","MmuINT0104797","chr17:71080896-71084237",-0.438997315491244,1,15.6553972236514,0
"Coro6","MmuINT0041191","chr11:77467870-77468265",-0.438820207408152,1,9.21687482108536,0
"Mir22hg","MmuINT0002007","chr11:75461756-75463692",-0.438141895576438,1,9.96047515627356,0
"Dus2","MmuINT0053908","chr8:106042097-106044797",0.436912385288254,1,6.30851400600728,0
"Arhgap18","MmuINT0017931","chr10:26872765-26877156",0.434078995075911,0.964,2.25707600590549,0
"Kcnq4","MmuINT0085772","chr4:120717549-120746859",-0.431294839145937,0.988666666666667,4.43312274176779,0
"Tpm2","MmuINT0164197","chr4:43518465-43519002",0.428675357100225,1,11.8621896312188,0
"Dpp8","MmuINT0052974","chr9:65032624-65034874",-0.427265943920982,0.998,3.27255946315318,0
"Sept11","MmuINT0141480","chr5:93167688-93171338",0.426314020806019,1,22.4258706222693,0
"Scai","MmuINT0139164","chr2:39099476-39102320",-0.42604750700489,0.998666666666667,3.10166861501632,0
"Cndp2","MmuINT1007340","chr18:84681928-84685602",0.421301597081586,0.998666666666667,5.95866511076558,0
"Usp5","MmuINT0172005","chr6:124818032-124818543",0.41705488109413,1,10.8948835042169,0
"Zfp942","MmuINT1035792","chr17:21933114-21941725",-0.415750509000479,0.995333333333333,4.45918636793661,0
"Arl2bp","MmuINT0018915","chr8:94666902-94667596",0.414769147833841,1,10.1772917052119,0
"Mir22hg","MmuINT0002008","chr11:75463858-75465306",-0.412250254894424,1,10.117530015619,0
"Pigp","MmuINT1026657","chr16:94370193-94370740",-0.403587910127508,1,7.05148371688134,0
"Mapk8ip3","MmuINT1022776","chr17:24914706-24917994",-0.399840007350568,1,5.51128916522843,0
"Tmem161b","MmuINT0161628","chr13:84272328-84282710",-0.393274733959357,0.998,3.86699938271994,0
"Hoxc9","MmuINT0078777","chr15:102982191-102983894",-0.39244485706616,1,5.10343532699266,0
"Sorbs1","MmuINT0150368","chr19:40299522-40311668",0.392387332671421,1,5.03711954205002,0
"Rassf7","MmuINT0132309","chr7:141215941-141216720",0.39160288890733,0.994666666666667,3.87147226494314,0
"Sytl2","MmuINT1032632","chr7:90385145-90387502",0.387408744719899,1,12.9125349970719,0
"Mapk8","MmuINT0095566","chr14:33388983-33390672",-0.382046901152426,0.985333333333333,2.82316154157726,0.04
"Frmd4a","MmuINT1010481","chr2:4537326-4560213",0.381476530395484,0.988666666666667,2.30874442357145,0
"Dennd1b","MmuINT0048218","chr1:139090556-139101967",-0.379932223183855,0.965333333333333,3.00837219054474,0
"Inhba","MmuINT0082116","chr13:16014533-16017181",0.374727019340013,0.996,6.08788417279469,0
"Fbxl22","MmuINT0063112","chr9:66512019-66514218",-0.372236336373105,0.979333333333333,4.73484172359686,0.01
"Rad52","MmuINT0131042","chr6:119913104-119913898",-0.372107062340499,0.975333333333333,2.49066180741984,0
"Tnnt3","MmuINT0163407","chr7:142505531-142507749",-0.369734410753897,1,11.992755479909,0
"Rbmx","MmuINT0132979","chrX:57385222-57388060",-0.369453062903914,0.991333333333333,4.06127266282998,0
"Tacc2","MmuINT1032653","chr7:130735151-130739811",0.365795470463269,0.998666666666667,2.99013891289416,0
"Phyhd1","MmuINT0119251","chr2:30281137-30281769",-0.3657073490897,0.978666666666667,3.37723292713578,0
"Tle2","MmuINT0160510","chr10:81580332-81580483",-0.363129718733939,0.993333333333333,4.01549284455395,0
"C2cd5","MmuINT0005346","chr6:143018074-143029159",-0.36189215620396,0.951333333333333,1.99049705117114,0
"Cacnb1","MmuINT0027901","chr11:98009917-98010295",-0.358969975190932,1,9.46061178919093,0
"Fsd1l","MmuINT0066268","chr4:53694085-53694607",-0.3569252784149,0.996666666666667,6.56255695777024,0
"Gpcpd1","MmuINT0072629","chr2:132556977-132558606",-0.354596834951903,0.974,2.83117401697776,0
"D330023K18Rik","MmuINT1008200","chr2:31151251-31151981",-0.35428442353699,0.961333333333333,2.60785223254788,0.03
"Tm7sf2","MmuINT1033169","chr19:6064199-6066310",-0.348749825701656,0.976666666666667,3.43541717083995,0
"Tnnt1","MmuINT0163366","chr7:4514380-4515930",-0.347573963326001,1,25.1833469411477,0
"Eif4a2","MmuINT1009468","chr16:23111897-23113166",-0.346541473267628,1,8.12808748903977,0
"Fgfr1op2","MmuINT0064265","chr6:146590037-146595175",-0.345231132664286,0.999333333333333,5.1710100693571,0
"A430105I19Rik","MmuINT0006578","chr2:118760682-118761288",-0.344713608560534,1,6.28536398871798,0
"Clcn5","MmuINT0036965","chrX:7186336-7188531",0.344603792595135,0.987333333333333,3.31611043753788,0
"6030458C11Rik","MmuINT1002638","chr15:12818285-12821403",-0.344499773061868,1,5.92795653603491,0
"Zbtb18","MmuINT0178796","chr1:177444823-177447088",-0.344193383196669,1,7.10306501067174,0
"Gabbr1","MmuINT0066904","chr17:37049798-37050998",-0.342207687544399,1,5.32977176594093,0
"Scn5a","MmuINT0139729","chr9:119530090-119533662",-0.341726864491747,1,6.44142110525237,0
"Mid1","MmuINT0098713","chrX:169985143-169985896",-0.341657417051655,0.995333333333333,3.37393604889534,0
"Pfkm","MmuINT1026524","chr15:98108612-98112153",0.341519421584006,1,10.7729976172156,0
"Trim11","MmuINT0164965","chr11:58982224-58987632",-0.341319606787408,0.969333333333333,2.10836714494892,0
"Pcyt2","MmuINT0116609","chr11:120612084-120612462",-0.339871920949208,0.999333333333333,3.52624434055038,0
"Nexn","MmuINT1024226","chr3:152237580-152237664",-0.3372955765423,1,11.2054006329003,0
"Macf1","MmuINT0094268","chr4:123461235-123480186",0.335229682211921,1,6.95193682422163,0
"Tnnt3","MmuINT0163408","chr7:142507789-142508334",-0.333055332975951,1,13.2747375125739,0
"1700123M08Rik","MmuINT1000779","chr4:11977571-11980141",-0.332562326835401,0.998666666666667,4.25237326086328,0
"Trim7","MmuINT0165366","chr11:48847538-48848024",-0.332285236580556,0.966,2.47385828187496,0.04
"Zfp954","MmuINT0005326","chr7:7117913-7119371",-0.331156462883051,0.966666666666667,3.07308642493044,0
"Elmsan1","MmuINT0026555","chr12:84155108-84156426",0.329131229534489,1,6.34401349485215,0
"Ppfia4","MmuINT0124618","chr1:134311556-134312056",-0.329010323119047,0.954666666666667,2.9611406617427,0.03
"Upf1","MmuINT0170840","chr8:70339842-70339981",-0.327622971102628,0.966,2.47763678643126,0.01
"Ankrd16","MmuINT0015457","chr2:11781520-11783640",-0.327457325638757,0.982,2.89614486654022,0.01
"Ankle2","MmuINT0015316","chr5:110234821-110236272",-0.326792746900212,0.971333333333333,3.21803157091923,0
"Adar","MmuINT0011617","chr3:89730839-89734841",-0.325199690775829,0.975333333333333,2.85637243163461,0.04
"Trim24","MmuINT0165044","chr6:37945790-37949221",-0.323972996934978,0.993333333333333,3.60775944347015,0
"CH25-11N3.2","MmuINT1005890","chr10:130542451-130571292",-0.323872301576939,0.962666666666667,2.24199324833543,0.01
"Nav2","MmuINT0105818","chr7:49362216-49372316",0.323646958128241,0.987333333333333,3.00478442893414,0.01
"Alpk3","MmuINT0014401","chr7:81099022-81100170",-0.321460525690994,0.993333333333333,5.46611512493523,0
"Josd2","MmuINT0085047","chr7:44468191-44468809",-0.321335013549717,0.950666666666667,1.97609588462895,0
"Porcn","MmuINT0124211","chrX:8201570-8203025",0.320930659971667,0.980666666666667,2.77448883649704,0.01
"Nt5m","MmuINT0111221","chr11:59848373-59852790",-0.32057393413442,0.985333333333333,2.84818444271861,0
"2810403A07Rik","MmuINT0003063","chr3:88710853-88711629",-0.319531392409836,0.996,3.4395223569335,0
"Syn1","MmuINT0155745","chrX:20861572-20862498",-0.316955634632145,0.972,3.18593246833561,0.03
"Cep250","MmuINT0034750","chr2:155979312-155979711",0.316173844960654,0.998,4.84482849513817,0
"Gpt","MmuINT0073466","chr15:76697676-76697839",-0.311548928747671,0.97,3.71068444439995,0
"Plcd3","MmuINT0121460","chr11:103079670-103080186",-0.310443720770863,1,7.53302769620711,0
"Zeb2","MmuINT0178369","chr2:45110158-45112822",-0.309910301140383,1,4.16353793084936,0
"Lrif1","MmuINT0004953","chr3:106722107-106734357",-0.309639678652253,0.999333333333333,4.73781018458581,0
"Hoxc4","MmuINT1020851","chr15:103035316-103035636",-0.309181027891756,0.979333333333333,2.69028186750106,0
"Iffo1","MmuINT0080279","chr6:125151526-125152613",-0.308598473544221,1,4.70104948672972,0
"Tmem201","MmuINT1033301","chr4:149722440-149727226",0.307775536074314,0.996666666666667,3.22470628478754,0
"Cyb5d2","MmuINT0044443","chr11:72789218-72795512",-0.307626395051315,0.979333333333333,3.50162417363385,0.02
"Prpf39","MmuINT0127086","chr12:65055321-65055637",-0.307348308980625,0.986666666666667,3.7332290054473,0
"Trdn","MmuINT0164830","chr10:33196126-33200162",-0.307166828896574,0.999333333333333,11.5293302073457,0
"Tns1","MmuINT0163627","chr1:73995373-73997048",-0.307156540599715,0.997333333333333,5.7932792949886,0
"Sorbs3","MmuINT0150428","chr14:70195962-70199281",-0.305665992195749,0.994666666666667,2.79325724609236,0
"Sorbs1","MmuINT1031881","chr19:40337036-40349898",0.304029566912139,0.972,6.81403933396132,0
"Itgb6","MmuINT1021461","chr2:60674729-60722415",-0.303523758955893,0.996,3.85580289345102,0
"2900076A07Rik","MmuINT1001207","chr7:81529259-81529346",-0.303436675085477,0.966,2.54249694051769,0.01
"0610009L18Rik","MmuINT1000008","chr11:120348863-120350756",-0.302935433963274,0.970666666666667,2.9585926439345,0.03
"Tle2","MmuINT0160512","chr10:81580915-81581644",-0.302443388869776,0.988666666666667,3.47545230247831,0
"Ccnt2","MmuINT1006411","chr1:127797887-127799389",-0.302214650928371,0.994666666666667,3.52734121743543,0
"Scn5a","MmuINT0139749","chr9:119539755-119543323",-0.302117197514567,0.981333333333333,2.94089449396275,0.01
"Cacna2d1","MmuINT1005951","chr5:16320159-16326311",-0.301699798516284,0.995333333333333,2.97124480948223,0
"Trub2","MmuINT0166399","chr2:29777957-29778731",-0.301139475093722,0.995333333333333,3.77976381426264,0
"Macf1","MmuINT0094300","chr4:123385687-123387227",-0.298894391232221,1,23.1100768703402,0
"Mbd5","MmuINT1022837","chr2:49258313-49272040",-0.298530208983576,0.976,3.17939789590277,0
"Zfp512b","MmuINT0180639","chr2:181587242-181587728",-0.297818423010655,0.990666666666667,3.3815320414803,0
"Fsd1l","MmuINT0066274","chr4:53682199-53686387",-0.296440204904435,0.99,6.38909869156442,0
"Zfc3h1","MmuINT0178444","chr10:115385808-115390649",-0.296050586687886,1,5.74760999840635,0
"Mcts1","MmuINT0096862","chrX:38606073-38611765",-0.295776854309194,1,4.69972176071559,0
"Akr1b10","MmuINT0013555","chr6:34390133-34392016",-0.295660179214146,0.977333333333333,2.61963184661605,0
"Alkbh1","MmuINT0014197","chr12:87429271-87431399",-0.295354999999964,0.992666666666667,3.91329874553389,0
"Mtss1l","MmuINT0102193","chr8:110730121-110732057",0.294851746779919,1,7.76016517439746,0
"Zfp637","MmuINT0179615","chr6:117843393-117844982",-0.292103280428344,0.956,1.86407288529444,0.01
"Spag9","MmuINT0150947","chr11:94112147-94114172",-0.291932219775446,1,6.49337477633089,0
"Arpp21","MmuINT1004754","chr9:112155517-112157689",-0.291802845493561,0.997333333333333,4.64470519846978,0.01
"Trit1","MmuINT0165599","chr4:123039587-123043712",-0.291565881985905,1,3.55366766443876,0
"Nktr","MmuINT0108811","chr9:121731566-121741121",-0.290824781685579,0.989333333333333,3.18768493651563,0
"Atg16l1","MmuINT0020354","chr1:87785997-87786240",-0.290438262033615,0.984666666666667,2.48195037383683,0
"Pdlim3","MmuINT0117421","chr8:45908657-45915128",0.289137804154903,1,21.991306270859,0
"Tbce","MmuINT0157644","chr13:14010642-14014734",-0.28893739915951,1,5.55420238135515,0
"Pcmt1","MmuINT1026355","chr10:7630977-7638055",0.287831112968213,1,8.55709880983065,0
"Trit1","MmuINT0165601","chr4:123044637-123046874",-0.287604951536631,1,6.14963916019245,0
"Fuz","MmuINT0066578","chr7:44896669-44896914",-0.287328610803771,0.964666666666667,3.42310110415029,0
"Coro6","MmuINT0041190","chr11:77466600-77467749",-0.286609884829902,1,6.30526244716388,0
"Cdc45","MmuINT0032953","chr16:18795227-18795824",0.286288331462317,0.996666666666667,4.69333013800887,0
"Slc20a1","MmuINT0145115","chr2:129204156-129206366",0.28579500977227,0.981333333333333,4.03669230151511,0
"Bcl2l2","MmuINT0024503","chr14:54884814-54885383",-0.285138197497836,1,5.94887628720505,0
"Huwe1","MmuINT0079741","chrX:151857914-151860166",-0.282239710541566,1,6.55969504167677,0
"Tgs1","MmuINT1033045","chr4:3604916-3605822",-0.281431139461413,0.962666666666667,2.68831796706123,0
"Thoc6","MmuINT0159901","chr17:23669454-23669526",-0.281129883870847,0.969333333333333,2.67394065170761,0.01
"H2afy","MmuINT1020346","chr13:56089858-56096123",0.280264322355437,0.950666666666667,4.16936705724607,0
"Xpo6","MmuINT0176895","chr7:126149361-126152825",0.279767978047335,0.999333333333333,5.35927966434494,0
"Fbn1","MmuINT0062857","chr2:125505790-125506338",-0.279547905782241,1,7.26977644261948,0
"Cdkn2c","MmuINT1006662","chr4:109665158-109665609",0.278016967977328,0.999333333333333,5.12115592777981,0
"Rnaseh1","MmuINT0135286","chr12:28653225-28655584",-0.277504357539628,0.964666666666667,2.53569818115006,0.02
"Golgb1","MmuINT1019943","chr16:36875264-36885036",-0.277153521363319,1,8.87192723195101,0
"Pisd","MmuINT0120218","chr5:32739374-32764772",-0.277105450050835,0.999333333333333,3.54014229122603,0
"Tle2","MmuINT0160503","chr10:81588960-81589419",-0.275942697123408,0.954666666666667,2.30658028348927,0.02
"Trit1","MmuINT0165602","chr4:123047018-123048768",-0.274911760140946,0.999333333333333,4.96070381868455,0
"Macf1","MmuINT0094291","chr4:123395998-123397747",-0.273941447060182,0.987333333333333,2.98489249310088,0.01
"Zdhhc1","MmuINT0178170","chr8:105478928-105483540",-0.273651272680587,0.972666666666667,2.58783444834635,0
"Dleu2","MmuINT0049860","chr14:61632484-61635524",-0.27361154365152,0.984,5.08176023364146,0
"Nlgn2","MmuINT1024328","chr11:69834678-69837047",-0.272176882746093,0.984,2.54668659874541,0
"Napb","MmuINT0105612","chr2:148703326-148706945",-0.271839514993784,0.972666666666667,3.01931142615552,0.01
"Rnf44","MmuINT1030060","chr13:54684151-54684337",-0.271824402935156,0.952,2.63810501315802,0
"Snapc3","MmuINT0149566","chr4:83441970-83450070",-0.271321589101966,0.997333333333333,3.91908851292888,0
"Usp9x","MmuINT1034566","chrX:13071734-13093923",-0.271144683120766,0.999333333333333,4.56661402623323,0
"Ak2","MmuINT1004057","chr4:129008230-129010562",0.26934699570831,1,10.001417216393,0
"Atrip","MmuINT0022053","chr9:109061669-109065127",-0.268425023954157,0.962666666666667,2.55465409366713,0.04
"Ltbp1","MmuINT1022508","chr17:75151435-75179036",-0.26610761018303,1,6.97713786329573,0
"Fxr1","MmuINT1010600","chr3:34058082-34058168",0.265922111658774,1,6.1193480501762,0
"Ccdc9","MmuINT0031411","chr7:16280942-16282356",-0.265538454588515,0.963333333333333,2.55029000567458,0
"Araf","MmuINT1004569","chrX:20852029-20853317",0.264707374748767,1,4.2900014461917,0
"Ptprd","MmuINT1027779","chr4:76085559-76086011",-0.263468004083359,0.98,2.80428327419084,0
"Myl1","MmuINT1023819","chr1:66930330-66934245",-0.263197569307256,1,25.5663606907651,0
"Mbtd1","MmuINT1022849","chr11:93887074-93891338",-0.262663669115516,0.97,2.84847716138124,0
"9330159F19Rik","MmuINT0006111","chr10:29222301-29224234",-0.262107272116804,0.999333333333333,6.7607350622542,0
"Tmub2","MmuINT0162872","chr11:102285089-102287307",-0.26196998128663,0.998,3.87892150332893,0
"Enah","MmuINT0057405","chr1:181922501-181923559",-0.2618728133524,1,18.4246944943244,0
"Parp6","MmuINT0115488","chr9:59641097-59641740",-0.261702741330294,0.978,2.85202939713711,0
"Ppp1r12b","MmuINT0125066","chr1:134760496-134771997",-0.261436422690923,0.995333333333333,5.16578935501533,0
"Cnot4","MmuINT0038179","chr6:35046359-35051061",-0.260886741448802,0.998,4.25283843887852,0.01
"Tstd2","MmuINT0166828","chr4:46135592-46138379",-0.259640320724954,0.973333333333333,2.9056881222633,0.01
"Kif1b","MmuINT1021713","chr4:149258082-149261159",-0.2590293634475,1,10.0045764729658,0
"B130055M24Rik","MmuINT1005089","chr7:127449572-127459514",-0.258819557469875,0.963333333333333,2.19684971570713,0.03
"Hdac5","MmuINT0076394","chr11:102218491-102224733",0.258584973584981,0.983333333333333,2.770383655897,0
"Sacs","MmuINT0138555","chr14:61148072-61173297",-0.257484927825227,0.976666666666667,3.95547382814568,0.01
"Yjefn3","MmuINT1035303","chr8:69889554-69890865",-0.257463219936585,0.956666666666667,2.77777162918946,0.02
"Stac3","MmuINT0153484","chr10:127504956-127507225",-0.256912523500751,0.981333333333333,5.10619493246434,0.01
"Zfp945","MmuINT0006677","chr17:22861853-22865246",-0.255479352832478,0.956,2.27638725465441,0
"Hars2","MmuINT0075954","chr18:36786207-36787501",-0.255440769638302,0.999333333333333,5.54411133907857,0
"Pde4dip","MmuINT1026429","chr3:97824326-97841633",0.25369346196003,0.964666666666667,2.29829670344993,0.03
"Sacs","MmuINT1030605","chr14:61179310-61180944",-0.253102405595008,0.984666666666667,4.91431160147492,0
"Prpf40b","MmuINT0127146","chr15:99305194-99305407",-0.252815449347967,0.972666666666667,3.01311809052399,0
"Cpeb1","MmuINT0041470","chr7:81372201-81436202",-0.251640074684235,0.980666666666667,3.77790843230054,0.05
"Ccdc191","MmuINT1006287","chr16:43941830-43943503",-0.250847830290936,0.984666666666667,3.80022818644056,0.05
"Rab3gap1","MmuINT0130563","chr1:127924821-127925274",-0.250144247036513,0.976,2.57758172217222,0.01
"Zmym5","MmuINT1035875","chr14:56796811-56797667",-0.249962021282317,0.993333333333333,3.11738838088816,0
"Arhgap29","MmuINT0018096","chr3:122008092-122009825",0.249451384347489,1,9.06871222761478,0
"Iffo1","MmuINT0080281","chr6:125153163-125153409",-0.249033727179874,1,4.90829342676151,0
"Haghl","MmuINT0075861","chr17:25784369-25784454",-0.248969329164917,0.991333333333333,3.02981849998043,0
"Eps15l1","MmuINT1009657","chr8:72373947-72378990",-0.248070561172013,0.989333333333333,3.87481638017701,0
"Upf3b","MmuINT0170878","chrX:37097019-37099506",-0.247986957625618,0.960666666666667,2.74101172465546,0.01
"Mid1","MmuINT0098714","chrX:169986098-169987558",-0.247638425203928,0.999333333333333,4.16652034484556,0
"A430105I19Rik","MmuINT0006584","chr2:118757879-118758412",-0.247147195134075,0.999333333333333,4.26817748278287,0
"Eif4e2","MmuINT0056522","chr1:87226234-87237845",-0.246957116707394,0.997333333333333,4.47248233991578,0
"Syne1","MmuINT1032575","chr10:5043754-5047530",-0.245853023402947,0.980666666666667,4.36795858070981,0
"Immt","MmuINT0081895","chr6:71851881-71852762",-0.245792629933639,1,5.72602672391687,0
"Napg","MmuINT0105625","chr18:62982704-62983373",-0.24566358180247,0.984,2.53354231595981,0
"Mapk12","MmuINT0095484","chr15:89135171-89135426",-0.244826722048492,0.987333333333333,3.36500657674758,0
"Srsf10","MmuINT1032186","chr4:135858410-135861773",-0.242358307559218,1,5.4531016331589,0
"Stac3","MmuINT0153483","chr10:127503917-127504857",-0.241856896083216,1,8.90799317790045,0.03
"Gpcpd1","MmuINT0072628","chr2:132558683-132564626",-0.24081262810017,0.982,3.32047120935566,0.01
"1600012H06Rik","MmuINT0000723","chr17:14943320-14943501",-0.240050133419027,0.978666666666667,2.5652564674538,0
"Celf2","MmuINT1006713","chr2:6545676-6547041",0.238916156694676,1,8.9780750862207,0
"Gpt","MmuINT0073471","chr15:76699152-76699235",-0.238117155943247,0.96,2.51012333293163,0.03
"Tns3","MmuINT0163642","chr11:8453251-8478224",-0.237979683057986,1,7.01761325169642,0.02
"Kansl1l","MmuINT0000290","chr1:66773620-66777966",-0.237685676090606,0.999333333333333,4.82548777902883,0
"Bcl2l1","MmuINT0024472","chr2:152830103-152831602",0.237489626693576,0.978666666666667,2.65864606595649,0.01
"Snhg1","MmuINT0149687","chr19:8725047-8725221",-0.236979856743762,0.99,3.70267659851832,0
"Synpo2l","MmuINT0156078","chr14:20662466-20665743",-0.236867946263088,0.995333333333333,3.75019326696665,0
"Vmp1","MmuINT0162183","chr11:86602070-86607175",0.236475695193399,0.993333333333333,2.56337201440149,0
"Obsl1","MmuINT1024800","chr1:75494058-75497007",-0.23622706140479,1,14.6850193651009,0
"Clk4","MmuINT0037440","chr11:51273169-51273559",-0.235992359469812,0.993333333333333,3.01923557687009,0
"Zufsp","MmuINT1035909","chr10:33919376-33927400",-0.235089561550625,0.951333333333333,2.44444033850623,0.01
"Arpp21","MmuINT1004755","chr9:112149373-112155417",-0.233993468692234,0.999333333333333,4.98500203861593,0.01
"Rgl3","MmuINT0134195","chr9:21977430-21980501",-0.233576186238343,0.952666666666667,2.78692694202342,0.05
"Dnajb6","MmuINT1008920","chr5:29766396-29781129",-0.233076054188647,1,11.2582508575616,0
"Cog7","MmuINT0038788","chr7:121935799-121936953",-0.231627782390184,0.996666666666667,4.66397965107971,0
"Vamp2","MmuINT0172524","chr11:69090028-69090649",-0.231509615467874,1,6.41111492051304,0
"Speg","MmuINT0151352","chr1:75415743-75417042",-0.23125140051033,1,7.14399697787005,0
"Porcn","MmuINT0124209","chrX:8203044-8203158",-0.230479062025939,0.995333333333333,5.84096329715995,0.02
"Tyk2","MmuINT0168584","chr9:21111381-21114192",-0.229154872752334,0.952666666666667,2.63087383378154,0.02
"Csnk2a2","MmuINT1007846","chr8:95448419-95453349",-0.228545918335274,0.999333333333333,6.26527044436052,0
"Dnpep","MmuINT0051938","chr1:75316804-75317334",-0.227792858623843,1,4.45258858007233,0
"Slc35e3","MmuINT1031490","chr10:117736234-117740511",-0.226728956944546,0.994666666666667,4.46181928185223,0
"Coq10a","MmuINT0041052","chr10:128365216-128368006",-0.226648521855451,0.992,3.42042863159082,0.01
"Bcl2l2","MmuINT0024502","chr14:54883885-54884373",-0.226205367046498,1,5.45465746634936,0
"Morc4","MmuINT0100044","chrX:139822829-139823129",-0.226190636038853,0.982666666666667,3.50833935241905,0
"Wdr33","MmuINT1035093","chr18:31833735-31835383",0.225872390361875,0.998666666666667,3.39509262688345,0
"Ssbp4","MmuINT0152818","chr8:70597769-70598012",-0.225784457049674,0.993333333333333,3.17485649503464,0
"Htt","MmuINT0079667","chr5:34827332-34828472",-0.225081194837459,0.976,2.78971136555727,0
"Dpf2","MmuINT0052818","chr19:5902769-5904239",0.224608282562752,0.999333333333333,5.72139216828682,0
"Fbxo22","MmuINT0063237","chr9:55209492-55213908",-0.224104423776464,0.985333333333333,2.93839270725284,0.01
"Hmgxb3","MmuINT0078315","chr18:61157519-61157614",0.223168569865852,0.998666666666667,4.16633309939838,0
"Ppp2r5c","MmuINT1027323","chr12:110570769-110574744",-0.222394230724557,0.998666666666667,3.67256125527858,0
"Armc8","MmuINT1004722","chr9:99505733-99520486",-0.222316774296609,0.958,2.79785300458229,0
"RP24-401L24.1","MmuINT1029196","chr10:79415360-79417594",-0.221681809912871,1,7.48274744825142,0
"Tnnt1","MmuINT0163373","chr7:4513614-4513810",-0.221300870491505,1,16.3159887316743,0
"Psmb10","MmuINT0127876","chr8:105936755-105936865",-0.220648600258631,0.974,2.80367382277265,0.04
"Phospho1","MmuINT1026631","chr11:95828776-95830550",0.219643434138184,1,3.97331338940638,0
