"GENE","EVENT","COORD","deltapsi","Pdiff","Fstat","FDR"
"Mtx1","MmuINT0102245","chr3:89210184-89210265",0.136653734006486,0.961333333333333,2.9991161872811,0.01
"Ly6c1","MmuINT1022532","chr15:75048525-75048784",-0.134070580233926,0.998666666666667,4.35443653299818,0
"Fxr1","MmuINT1010600","chr3:34058082-34058168",0.129405716738565,0.969333333333333,2.51546979754575,0.04
"Tsr1","MmuINT0166782","chr11:74908121-74908227",0.122182056149903,0.966,2.29894168903293,0
"Col5a1","MmuINT0040242","chr2:28029036-28032590",-0.120702670082523,0.997333333333333,4.79072202740836,0.01
"Tsr1","MmuINT0166780","chr11:74907452-74907823",0.115412007328944,0.95,2.44749502675007,0.01
"Pla2g16","MmuINT0120963","chr19:7557565-7557931",0.107809610526122,0.959333333333333,2.99521225242488,0.01
"Sept11","MmuINT0141480","chr5:93167688-93171338",0.104916119115486,0.998666666666667,3.86332539470782,0
"Bop1","MmuINT0025433","chr15:76456027-76466771",0.0944611207050834,0.961333333333333,2.41301438645204,0.02
"Vmp1","MmuINT0162175","chr11:86585452-86586495",-0.0865517546106378,0.95,1.96465974547663,0
"1110038B12Rik","MmuINT0000358","chr17:34950848-34951884",-0.0765502903727455,0.987333333333333,2.96395787740691,0
"Itga7","MmuINT0083812","chr10:128940938-128941821",-0.0752165539510734,0.992666666666667,3.64227579307044,0.01
"Tor1a","MmuINT0163993","chr2:30967356-30967673",0.0667073800154256,0.960666666666667,2.81934352083579,0.05
"Lmna","MmuINT1022302","chr3:88482613-88483317",-0.0638211386475896,0.978,1.98414466177099,0.02
"Zranb2","MmuINT0180794","chr3:157541870-157543157",0.0525713126782134,0.956666666666667,2.92932284070538,0.02
"Emp3","MmuINT0057342","chr7:45920405-45921241",-0.0508101384648587,1,4.17757455973503,0
"1110038B12Rik","MmuINT0000359","chr17:34950476-34950697",-0.0418962193038602,0.973333333333333,2.72093949528908,0
"Cald1","MmuINT1005980","chr6:34746016-34753442",-0.0356522777196674,0.991333333333333,3.12588230948603,0
"Srsf2","MmuINT1032197","chr11:116850962-116852020",0.0294450170304538,0.957333333333333,2.43519727385806,0.02
"Myl6","MmuINT1023832","chr10:128491034-128492058",0.0258896927063746,0.989333333333333,2.709270674114,0
"Lgals3","MmuINT0090693","chr14:47379545-47380052",-0.0256619151822289,0.968,2.8708479298761,0
