"GENE","EVENT","COORD","deltapsi","Pdiff","Fstat","FDR"
"Nudt13","MmuEX0032604","chr14:20295088-20295209",0.548842329402327,0.993333333333333,3.52843101010514,0
"Rbfox2","MmuEX0039030","chr15:77091812-77091854",0.548003406581723,1,11.7405883826596,0
"Sorbs2","MmuEX0044384","chr8:45785269-45785325",0.545742792464535,1,9.46204927614733,0
"Dpf2","MmuEX0015565","chr19:5903731-5903772",0.544566213367569,1,18.7837879280953,0
"Emc1","MmuEX0008514","chr4:139364331-139364339",0.544064536878316,1,6.76118330357702,0
"Acss2","MmuEX0003610","chr2:155551190-155551228",0.542069795466605,1,9.32549354191037,0
"Akap13","MmuEX0004491","chr7:75683394-75683459",0.539132553762623,1,5.64271565548894,0
"Lrrfip1","MmuEX0027126","chr1:91110355-91110447",0.538870134673769,1,29.3337727325595,0
"Clasp1","MmuEX0011507","chr1:118541675-118541698",0.537562027315936,1,12.9905278900741,0
"Lrrfip1","MmuEX0027115","chr1:91073324-91073341",0.537547614224875,1,15.0417166441611,0
"Ccpg1","MmuEX1006137","chr9:73004106-73004201",0.532729197135556,1,16.5257979685443,0
"Pcnt","MmuEX0034010","chr10:76406692-76406724",0.52906552686393,0.998666666666667,5.92520769713493,0
"Ldb3","MmuEX0026259","chr14:34576986-34577344",-0.526743986021755,1,18.340750178719,0
"Cers5","MmuEX0026165","chr15:99737547-99737653",0.520303797987211,1,21.0412928127856,0
"Syne1","MmuEX0045949","chr10:5045266-5045334",-0.515340143022174,1,6.72994638940536,0
"Sorbs1","MmuEX0044361","chr19:40344356-40344439",0.514996834567321,1,5.95093617770195,0
"Mars","MmuEX0027974","chr10:127296717-127296740",0.514310307827846,1,14.6630209202657,0
"Enah","MmuEX0016850","chr1:181922285-181922500",0.514292241898862,1,10.3398344009481,0
"Mpp6","MmuEX0029552","chr6:50176877-50176918",0.513859092720632,1,5.75629789109799,0
"Osbpl9","MmuEX0033253","chr4:109107881-109107949",0.510245096299818,1,17.4936129413549,0
"Macf1","MmuEX0027469","chr4:123386549-123386557",-0.508143456228296,1,9.76740069786712,0
"Pbrm1","MmuEX0033844","chr14:31023067-31023170",0.507620684871648,1,7.45457309390365,0
"Capzb","MmuEX0009114","chr4:139288861-139288973",0.506698225211817,1,18.7409081705728,0
"Rab28","MmuEX0038308","chr5:41626987-41627081",0.505691178854997,1,13.8887803277976,0
"Mef2d","MmuEX0028570","chr3:88161781-88161801",0.504600471834571,1,9.60281497608916,0
"Lrrfip2","MmuEX0027140","chr9:111213813-111213914",0.504012179720553,1,12.5916360191397,0
"Fnip1","MmuEX0019507","chr11:54487712-54487795",0.503850392442285,1,5.66733794143729,0
"Ppfibp1","MmuEX0036530","chr6:146996809-146996901",0.502530428659383,1,36.0156329952895,0
"Mprip","MmuEX0029581","chr11:59729212-59729319",-0.500627309442437,0.995333333333333,3.29215219707002,0
"Pdlim7","MmuEX0034296","chr13:55506819-55507123",0.499924684929506,1,19.1009758377471,0
"Lrrfip1","MmuEX0027125","chr1:91108580-91108672",0.495988938798887,1,31.6467544236718,0
"Arhgap23","MmuEX0005833","chr11:97491644-97491666",0.494496100144149,1,8.86388660683248,0
"Atp6v1h","MmuEX0006918","chr1:5101070-5101123",-0.491574021988331,1,11.2779077317865,0
"Prrc2b","MmuEX0037403","chr2:32229263-32229344",0.490883339153184,1,11.7706232005162,0
"Sorbs2","MmuEX1024516","chr8:45746555-45747169",0.487328986825277,1,19.969070205052,0
"Ptk2b","MmuEX0037750","chr14:66163025-66163150",-0.484474724560297,1,4.83180454976424,0
"P2rx6","MmuEX0033390","chr16:17568261-17568370",-0.47560611687744,0.996666666666667,3.86755633153929,0
"Mia2","MmuEX0013005","chr12:59176331-59176414",-0.471893352594395,1,6.14220795094042,0
"4833439L19Rik","MmuEX0001385","chr13:54564515-54564621",-0.470641168673902,1,11.3539272708005,0
"Myo18a","MmuEX0030449","chr11:77815856-77815891",0.469135375261016,1,5.52623985734514,0
"Stim2","MmuEX0045375","chr5:54110116-54110139",0.468664300735075,1,4.57775044775649,0
"Cog7","MmuEX0012102","chr7:121928599-121928634",0.468611283383291,0.999333333333333,8.14349317119316,0
"Kif24","MmuEX0025555","chr4:41429267-41429411",0.468428839035495,0.986,3.49032738700755,0.01
"Gabbr1","MmuEX0019866","chr17:37067214-37067364",0.467245416970839,0.998666666666667,3.35142752711436,0
"Ldb3","MmuEX6040836","chr14:34572990-34573012",0.465850811070377,1,12.9402372444756,0
"Kif13a","MmuEX0025408","chr13:46760263-46760304",0.464525809465936,1,10.6856711241258,0
"Cobl","MmuEX0012043","chr11:12373329-12373373",0.464233740857839,1,7.64851976742733,0
"Mdm1","MmuEX0028322","chr10:118156834-118156863",0.459603206152771,0.967333333333333,3.23289103036725,0
"Cox7a2l","MmuEX1007407","chr17:83504100-83504228",0.459219975541745,0.999333333333333,6.30834671953414,0
"Rbfox2","MmuEX0039029","chr15:77094451-77094490",-0.458824444713376,1,7.06385269988275,0
"Dst","MmuEX0015739","chr1:34114549-34114584",0.457006759266241,1,5.04778023033013,0
"Mia3","MmuEX1017214","chr1:183329586-183329657",0.453481366313456,1,10.6080502368538,0
"Mef2a","MmuEX0028559","chr7:67244521-67244544",0.452587569826225,1,5.98193119510088,0
"Lrrfip2","MmuEX0027139","chr9:111207797-111207889",0.451783598637605,1,11.4403348122963,0
"Rtn4","MmuEX0040715","chr11:29705535-29705591",0.45174342842693,1,15.5368421662326,0
"Phkb","MmuEX0034843","chr8:85843026-85843107",-0.451308353455556,1,8.93007231963672,0
"Trak1","MmuEX0048747","chr9:121470228-121470320",0.446895544614873,1,10.2396785024035,0
"4932438A13Rik","MmuEX0001800","chr3:36992677-36992727",0.443956694232354,0.998,4.48602021249243,0
"Dtx2","MmuEX0015853","chr5:136026470-136026607",-0.442316181616361,1,6.06217430377654,0
"Frmd4a","MmuEX0019625","chr2:4608004-4608070",0.44075533992105,0.999333333333333,6.40825515716968,0
"Mpdz","MmuEX0029490","chr4:81332977-81333018",0.440632249595368,1,10.3082235673613,0
"Ttc3","MmuEX0049525","chr16:94408554-94408716",-0.440496058746711,1,6.54841557795456,0
"Sorbs2","MmuEX0044382","chr8:45782802-45782960",0.440190432207447,1,10.3811239589719,0
"Ddi2","MmuEX0014029","chr4:141689270-141689331",-0.439736856734227,1,9.21310295295553,0
"Uckl1","MmuEX0050439","chr2:181572470-181572486",-0.438166606823125,0.993333333333333,4.87870981022904,0
"R3hdm2","MmuEX0038222","chr10:127481693-127481794",0.43740164468719,1,5.84218308028169,0
"Cacnb1","MmuEX0008834","chr11:98011343-98011497",0.436476193063293,1,17.7434317251177,0
"Ldb3","MmuEX0026261","chr14:34569713-34569727",0.433950582113682,0.960666666666667,5.33521809162928,0
"Sema6c","MmuEX0041636","chr3:95171791-95171886",0.431868885199354,1,5.11589600407763,0
"Exoc1","MmuEX0017537","chr5:76546078-76546131",0.431692001042123,1,11.3670741909638,0
"Msi2","MmuEX0029828","chr11:88347053-88347125",-0.43067388252974,1,7.49508962606918,0
"C2cd5","MmuEX0002013","chr6:143019328-143019399",-0.425601300682821,0.978,1.99590380271891,0.03
"Map4","MmuEX0029912","chr9:110071026-110071139",-0.425363628338019,1,14.0970888880514,0
"Ppp3ca","MmuEX0036788","chr3:136932011-136932040",0.423558968586999,1,11.2099634422195,0
"Rnf138","MmuEX0040027","chr18:21024409-21024516",-0.422068555299573,0.98,2.27673977172635,0
"Cobll1","MmuEX0012048","chr2:65105715-65105828",0.421152235421864,0.960666666666667,2.38712348481753,0
"Dennd1a","MmuEX0014207","chr2:37822549-37822605",0.420569717084081,0.998666666666667,4.48599288580399,0
"Myo18a","MmuEX0030454","chr11:77812009-77812191",0.41952764905317,1,8.50107505711834,0
"Serp2","MmuEX0041770","chr14:76539906-76540054",-0.418787103211157,1,6.28888083506265,0
"Ttc3","MmuEX0049510","chr16:94393112-94393174",-0.417146631784644,1,7.47280771877648,0
"Ubr4","MmuEX0050360","chr4:139432482-139432514",0.416392050724874,0.998666666666667,5.0384357056633,0
"Tmem184b","MmuEX0047851","chr15:79363658-79363678",0.41594540621004,1,16.6786113338152,0
"Ndrg2","MmuEX0031240","chr14:51911086-51911127",0.41420367683614,1,7.38755084548087,0
"Raph1","MmuEX0038830","chr1:60510417-60510491",0.412594998317423,1,8.75680558706955,0
"Sidt2","MmuEX0042355","chr9:45947541-45947552",0.411907887863662,1,4.90090987350626,0
"H13","MmuEX0022264","chr2:152703995-152704194",0.411643448708769,1,19.2359004701285,0
"Taf12","MmuEX0046166","chr4:132281994-132282078",0.411315397195003,1,25.0627661352712,0
"Lrrfip1","MmuEX0027117","chr1:91076944-91076991",0.407578377075995,1,13.538231403187,0
"Zcchc2","MmuEX0052811","chr1:106018219-106018302",-0.406417514802229,1,4.96639607303372,0
"Myo18a","MmuEX0030453","chr11:77809806-77809858",0.405578212417689,1,8.2666644979759,0
"Eps15l1","MmuEX1009579","chr8:72356164-72356211",0.402950678058611,0.999333333333333,6.19513461993596,0
"Smap1","MmuEX0043766","chr1:23871438-23871518",0.402268643131983,1,6.98935143391446,0
"Sun1","MmuEX0045736","chr5:139229753-139229944",-0.400783943624403,1,5.95881336790592,0
"Camk2d","MmuEX0008976","chr3:126808208-126808249",0.39723433176599,1,13.693923018664,0
"Exoc1","MmuEX0017543","chr5:76540747-76540767",0.395963245619363,1,11.4087922053527,0
"Tbc1d1","MmuEX0046379","chr5:64284690-64284809",0.39504319450816,1,5.83667901006046,0
"Etfbkmt","MmuEX0001389","chr6:149142606-149142715",0.393383854370973,0.998666666666667,4.45524421325221,0
"Farsb","MmuEX0018640","chr1:78482308-78482363",-0.392344296604411,1,11.5500578761709,0
"Eya3","MmuEX0017687","chr4:132680843-132680893",0.391999163512769,1,6.52630275460255,0
"Map3k4","MmuEX0027731","chr17:12242650-12242805",0.391942595056413,1,4.72760723282969,0
"Arfgef2","MmuEX0005732","chr2:166842685-166842753",-0.390427559964038,1,5.29444347811306,0
"Kctd17","MmuEX0025213","chr15:78437584-78437671",0.388348342473652,0.999333333333333,4.60602968741714,0
"Gopc","MmuEX0021486","chr10:52357342-52357365",0.38732528032847,0.998666666666667,3.38337088617523,0
"","MmuEX1000040","chr11:5782185-5782278",0.386786389404859,0.992666666666667,2.71269064666642,0
"Slc4a7","MmuEX0043429","chr14:14793950-14794057",-0.386562903688663,0.996666666666667,3.63333719249385,0
"Rubcn","MmuEX0000462","chr16:32833644-32833718",0.383333401180444,1,5.00908484677875,0
"Jag2","MmuEX0024830","chr12:112915605-112915718",-0.382890504082837,0.962,2.50920001148583,0
"Adam15","MmuEX0003718","chr3:89340401-89340472",0.382474363327298,1,5.21729204574296,0
"Mical3","MmuEX0028987","chr6:120953634-120953684",-0.382266176372351,0.999333333333333,4.50315287184258,0
"Spp1","MmuEX1024739","chr5:104436827-104436829",-0.381792262441005,1,91.8517933827549,0
"Abi1","MmuEX0003242","chr2:22963214-22963228",0.374688805592445,1,5.85109512127128,0
"Ddr1","MmuEX0014034","chr17:35686481-35686591",-0.374643030396341,1,8.67419379864997,0
"Atp2b4","MmuEX0006835","chr1:133736616-133736651",-0.374444573021288,0.998,4.44084413673675,0
"Lrrfip1","MmuEX0027116","chr1:91093560-91093637",0.374353718631518,1,15.029465303011,0
"Cog1","MmuEX1007209","chr11:113661659-113661693",0.371213827993064,1,5.77158263580664,0
"Zfp207","MmuEX0053090","chr11:80393084-80393176",0.36919665393064,1,10.6354417460767,0
"Mast4","MmuEX0028015","chr13:102754056-102754256",0.369018211391683,0.992666666666667,3.2823529117382,0
"Ptk2","MmuEX0037733","chr15:73211987-73211995",0.368665950346886,1,5.99504007355686,0
"Csnk1d","MmuEX0012919","chr11:120964948-120965010",-0.368597196530806,1,7.30348046686354,0
"Immt","MmuEX0024088","chr6:71853179-71853268",-0.367554964959796,1,12.7866926912728,0
"Mtg2","MmuEX0022175","chr2:180078078-180078142",-0.367042500363474,1,4.20299025981743,0
"Tanc2","MmuEX0046262","chr11:105914041-105914070",0.366270848491984,1,3.7861473860972,0
"Hspg2","MmuEX0023411","chr4:137510122-137510167",0.366096752169344,1,7.71806863469422,0
"Mink1","MmuEX0029044","chr11:70609408-70609431",0.363061322229609,1,5.33941548972212,0.01
"Cttn","MmuEX0013134","chr7:144452027-144452137",-0.362540200174683,1,14.4967734997203,0
"Tbc1d1","MmuEX0046378","chr5:64283967-64284125",0.360763945192884,1,7.47762107644874,0
"Ehbp1l1","MmuEX1009295","chr19:5717662-5717838",0.358608424280165,1,10.3536911134193,0
"Pkp4","MmuEX0035467","chr2:59350494-59350622",0.358071388646946,0.999333333333333,4.9120784438002,0
"Mrps36","MmuEX0029754","chr13:100743789-100743824",0.357254574136191,0.96,3.05658269503718,0.04
"Slmap","MmuEX0043711","chr14:26429788-26429910",-0.354722518327588,1,6.95835676560394,0
"Pkp4","MmuEX0035464","chr2:59214934-59215030",0.354187381387455,1,4.76551011138773,0
"Rhot1","MmuEX0039752","chr11:80264314-80264387",0.353842571009198,1,6.08275797780441,0
"Sec24c","MmuEX0041501","chr14:20685212-20685280",0.35373560495405,1,11.601868045822,0
"Tbc1d14","MmuEX0046418","chr5:36508360-36508431",-0.35218297196758,0.998666666666667,4.16897030315927,0
"Csde1","MmuEX0012851","chr3:103036575-103036721",0.350967954054374,1,11.1415479954308,0
"Pxn","MmuEX0038107","chr5:115548282-115549112",0.350061156074244,1,7.02174029364682,0
"Ncam1","MmuEX1018201","chr9:49540415-49540417",-0.349746700163062,1,8.26633052324963,0
"Cep83","MmuEX0009781","chr10:94721180-94721919",0.347704352316806,0.999333333333333,4.63009551929911,0
"Raph1","MmuEX0038826","chr1:60491460-60491535",0.347562957403537,1,3.92589420622522,0
"R3hdm1","MmuEX0038210","chr1:128162769-128162858",0.346736732508434,1,4.97507962721578,0
"Trim55","MmuEX0048934","chr3:19674254-19674541",0.346624850298153,1,5.13394334346289,0
"Mast3","MmuEX0028004","chr8:70796713-70796802",0.345829696027429,0.971333333333333,2.45144559635496,0.02
"Slc38a10","MmuEX0043222","chr11:120108467-120108490",0.345425039922128,1,6.39963204737753,0
"Samd4","MmuEX0040951","chr14:47052850-47053113",0.343604633506533,1,5.52560700930892,0
"Col4a3bp","MmuEX0012287","chr13:96616994-96617071",0.342884280815176,1,4.54116625003651,0
"Atp13a3","MmuEX0006791","chr16:30321806-30321895",0.342767315615693,1,7.43020363757369,0
"Pip5k1c","MmuEX0035248","chr10:81317326-81317403",0.342303401066881,1,6.05604654658912,0
"Arhgef10l","MmuEX1004282","chr4:140648972-140649120",0.341176611796344,0.999333333333333,3.96929681812742,0
"Dennd1a","MmuEX0054153","chr2:37805072-37805200",0.340116625466333,0.973333333333333,3.08368971785103,0
"Spag9","MmuEX0044511","chr11:94113263-94113301",-0.340098399903209,1,6.28745997586828,0
"Rhobtb2","MmuEX1022482","chr14:69805037-69805518",-0.339361273318556,0.992666666666667,2.89561366856258,0
"Kctd17","MmuEX0025212","chr15:78437158-78437232",0.338936060234635,0.998666666666667,4.32287166213478,0
"Mpdz","MmuEX0029492","chr4:81358626-81358742",0.338332553888807,0.998,3.61849782607342,0
"Raph1","MmuEX0038829","chr1:60518980-60519060",0.33724402137933,1,5.80559356728306,0
"Sh3glb2","MmuEX0042199","chr2:30346059-30346073",0.336678735681819,1,6.96122098878162,0
"Ntan1","MmuEX0032512","chr16:13826883-13826985",-0.336187621575698,1,5.86911719058292,0
"Phf14","MmuEX0034718","chr6:11933253-11934019",-0.334640685274685,0.992,3.47017380856481,0
"Srgap3","MmuEX0044910","chr6:112727213-112727540",0.333903421241915,0.994,3.62730086825694,0
"Magi3","MmuEX0027566","chr3:104016602-104016692",0.332583658516381,0.998666666666667,3.42890530954846,0
"Cdc42bpb","MmuEX0010403","chr12:111309463-111309513",0.332285871037817,1,12.7671749162408,0
"R3hdm1","MmuEX0038209","chr1:128162202-128162243",0.331836133879443,1,5.69895126571374,0
"Dcaf6","MmuEX0013852","chr1:165374062-165374235",0.331563382538513,1,9.08978495434877,0
"Lrrc61","MmuEX0027065","chr6:48556955-48557094",0.33155183966568,0.991333333333333,3.32598707171962,0
"Ttc3","MmuEX0049527","chr16:94409684-94409729",-0.330663622451806,1,4.76755765029538,0
"Gripap1","MmuEX0021927","chrX:7803594-7803686",0.330613172218192,1,5.43958983086803,0
"Ktn1","MmuEX0025963","chr14:47726471-47726554",-0.330521946299268,1,8.42828865961358,0
"Nf1","MmuEX0031550","chr11:79463233-79463295",-0.329074906972749,0.970666666666667,2.27668820616347,0
"Tmem65","MmuEX0048052","chr15:58807078-58807158",0.327976561247708,1,9.53806620819106,0
"Pla2g2e","MmuEX0035484","chr4:138879423-138879496",-0.325638862539616,0.958,2.37840700883015,0.03
"Mprip","MmuEX0029580","chr11:59772152-59772217",-0.324712614606818,1,17.2192066829584,0
"Bnip2","MmuEX0008099","chr9:70004306-70004341",0.32361066294602,1,7.74895670801655,0
"Mical3","MmuEX0028979","chr6:121019696-121019779",0.322359777884766,0.999333333333333,6.30834737028208,0.01
"Cast","MmuEX0009296","chr13:74748805-74748861",-0.321860737147802,1,12.6210049665698,0
"Ldb3","MmuEX0026260","chr14:34571718-34571921",0.320508218673109,1,14.5051248767345,0
"Zfyve21","MmuEX0053793","chr12:111825579-111825632",0.319881623331225,1,7.970202688725,0
"Sh3pxd2a","MmuEX0042215","chr19:47320276-47320320",0.318358522537648,0.97,2.73418903849951,0
"Kansl3","MmuEX0001341","chr1:36347217-36347294",0.317278066830099,1,3.5208993807053,0
"Gm10561","MmuEX1011214","chr1:55234377-55234397",0.317121870177261,0.956,2.22292462593423,0
"Tmem87b","MmuEX0048116","chr2:128840732-128840803",0.31704675485666,0.978666666666667,2.93058160417863,0
"Phldb2","MmuEX0034879","chr16:45774163-45774345",0.314760326832008,0.998666666666667,3.98554936554328,0
"Stx16","MmuEX0045567","chr2:174084646-174084657",0.314526634374991,0.992666666666667,2.96584510205759,0
"Mast2","MmuEX0028003","chr4:116333413-116333433",0.314451210049307,1,6.98630271397185,0
"Lrrfip2","MmuEX0027134","chr9:111170256-111170324",0.311825686326573,1,10.7332656585247,0
"Tnnt2","MmuEX0048341","chr1:135850379-135850387",0.309416638370274,1,31.7960992983721,0
"Mical2","MmuEX0028975","chr7:112345246-112345353",0.308029959492456,1,7.97781739830671,0
"Rhot1","MmuEX0039751","chr11:80257514-80257636",0.307256908307155,1,4.23817034089319,0
"Ide","MmuEX0023575","chr19:37290044-37290188",0.307233164647829,1,7.1574103143251,0
"Nrap","MmuEX0032292","chr19:56389390-56389484",0.307125858724954,0.992666666666667,6.0596156332641,0
"Atg16l1","MmuEX0006621","chr1:87775081-87775128",0.307027647718448,1,5.25907163163241,0
"Itga7","MmuEX0024625","chr10:128941445-128941576",-0.305945016113748,1,23.206210549746,0
"Tbc1d9b","MmuEX0046524","chr11:50164162-50164212",0.305615402614588,1,5.24492569468421,0
"Baz2b","MmuEX0007716","chr2:59935215-59935280",-0.305553176260168,0.966666666666667,1.80676347013094,0
"Spast","MmuEX0044526","chr17:74359259-74359349",-0.303492313843303,1,5.41092181934509,0
"Lins1","MmuEX0026509","chr7:66696176-66696306",0.301605301460456,0.984666666666667,3.60512175862718,0
"Rab7b","MmuEX0001980","chr1:131705596-131705721",0.300794070485016,0.996,3.87178913338353,0
"Depdc5","MmuEX0014329","chr5:32959281-32959346",0.30009102130771,0.987333333333333,2.61280826687885,0
"Immt","MmuEX0024084","chr6:71866726-71866740",0.299415483893127,1,9.75848763186588,0
"Lpin1","MmuEX0026737","chr12:16571164-16571259",0.298859912779059,0.985333333333333,3.26508017721506,0
"Ankrd24","MmuEX0005051","chr10:81644976-81645143",0.298719257080691,0.966666666666667,2.55600243828794,0
"Zmynd8","MmuEX0053988","chr2:165787164-165787243",-0.298597216797915,1,7.18125746970208,0
"Serp2","MmuEX0041769","chr14:76549982-76550054",0.29717669506159,0.995333333333333,3.26740293601082,0
"Dtna","MmuEX0015807","chr18:23497482-23497703",-0.296510447465181,1,6.58002315667811,0
"Synrg","MmuEX0046011","chr11:84039660-84039691",0.295125081356274,0.952666666666667,1.68586236354148,0
"Dlg4","MmuEX0014814","chr11:70043658-70043767",0.294801311342229,0.984,2.54213429940343,0
"Ide","MmuEX0023574","chr19:37290670-37290814",-0.293770671430502,1,8.93972994090993,0
"Clip2","MmuEX0011703","chr5:134504734-134504838",0.293297939573632,0.996,3.73531169463444,0
"Fam188a","MmuEX0018166","chr2:12400023-12400137",-0.291757241818246,0.998666666666667,4.32549186360658,0
"Idh3g","MmuEX0023592","chrX:73782298-73782309",0.291614523851046,1,6.8793017944422,0
"Pkm","MmuEX0035418","chr9:59675029-59675195",0.29118274852147,1,37.0921494447404,0
"Rilpl1","MmuEX0039830","chr5:124496183-124496270",0.290941977962933,1,9.23528693856613,0
"Ect2","MmuEX0016221","chr3:27148795-27148887",-0.290242297551734,0.999333333333333,3.23614568378916,0
"Flnb","MmuEX0019338","chr14:7922675-7922713",-0.290212819661177,1,6.81446887807753,0
"Dis3l2","MmuEX0014742","chr1:86791416-86791457",0.290206146338537,0.995333333333333,3.08634191659371,0
"Snap23","MmuEX0044058","chr2:120590663-120590695",0.288218882595755,1,9.34470502557777,0
"Cltc","MmuEX0011807","chr11:86701061-86701081",0.287271350930696,1,6.96745473308697,0
"Srf","MmuEX0044888","chr17:46549845-46550036",-0.28713331225504,1,7.13225953745897,0
