"GENE","EVENT","COORD","deltapsi","Pdiff","Fstat","FDR"
"Mical3","MmuEX0028988","chr6:120969355-120969492",0.705976235898262,1,10.7609200944693,0
"Ppip5k1","MmuEX0036604","chr2:121327645-121327770",-0.695982871986339,1,5.42871436571527,0
"Tpm1","MmuEX0048596","chr9:67029664-67029742",0.690390504951081,1,89.4566630968006,0
"Immt","MmuEX0024087","chr6:71852766-71852867",-0.683359576477928,1,29.8816108872416,0
"Svil","MmuEX0045858","chr18:5057275-5057439",0.676305553546523,1,16.0945929081002,0
"Ndrg4","MmuEX0031251","chr8:95712325-95712363",0.674656701279237,1,22.092045244601,0
"Sorbs2","MmuEX0044383","chr8:45783543-45783626",0.674604169574301,1,15.3840409709092,0
"Gopc","MmuEX0021486","chr10:52357342-52357365",0.667215939912866,1,9.12547904505081,0
"Ank1","MmuEX0004885","chr8:23141596-23141720",0.666294015390336,1,26.2141044066997,0
"Syne1","MmuEX0045949","chr10:5045266-5045334",-0.664568627980381,1,12.6585542506301,0
"Ppp1r12b","MmuEX0036691","chr1:134870068-134870203",-0.656961721374128,1,12.2800198417757,0
"Enah","MmuEX0016850","chr1:181922285-181922500",0.654301871474165,1,26.2427823547147,0
"Sh3pxd2a","MmuEX0042215","chr19:47320276-47320320",0.653716898948908,1,12.0980652099103,0
"Emc1","MmuEX0008514","chr4:139364331-139364339",0.646257925026816,1,18.9232845548048,0
"Phkb","MmuEX0034846","chr8:86026457-86026547",-0.64473022692735,1,26.6814225917851,0
"Fhod3","MmuEX0019237","chr18:25020662-25020757",0.642237368934262,1,9.90230387969689,0
"Fhod3","MmuEX0019238","chr18:25022622-25022978",0.635500044121425,1,10.3221691201994,0
"Dtna","MmuEX0015806","chr18:23633218-23633238",0.63170149785662,1,7.40727832461373,0
"Baz2b","MmuEX0007716","chr2:59935215-59935280",-0.630929713741952,1,10.9591135263759,0
"Svil","MmuEX0045856","chr18:5054018-5054098",0.630173962112164,1,19.2209971571194,0
"Shf","MmuEX0042286","chr2:122355475-122355615",0.623572599991735,1,24.4330104372233,0
"Cers6","MmuEX0026173","chr2:69105743-69105766",0.618511764059584,1,28.8135585315238,0
"Ppp1r12b","MmuEX0036690","chr1:134872268-134872310",-0.61589140456047,1,12.6370565245482,0
"Snx14","MmuEX0044238","chr9:88400723-88400749",0.611836606422054,1,9.17087085954898,0
"Tmem245","MmuEX0013644","chr4:56922387-56922410",0.608454092658356,1,9.4996482823566,0
"Ttn","MmuEX0049836","chr2:76850306-76850380",-0.606613436109776,1,21.2391731679418,0
"Synrg","MmuEX0046011","chr11:84039660-84039691",0.605353453561156,1,5.42784528498207,0
"Runx2","MmuEX0040788","chr17:44638513-44638705",0.604334047117667,0.998666666666667,3.94852007180662,0
"Rapgef1","MmuEX0038771","chr2:29710156-29710308",0.599102091418287,1,24.1579498583703,0
"4833439L19Rik","MmuEX0001385","chr13:54564515-54564621",-0.599020728926853,1,12.7230573552793,0
"Nexn","MmuEX0031536","chr3:152253612-152253803",0.598938337092454,1,14.2612327299963,0
"Usp47","MmuEX0051049","chr7:112046927-112046986",0.595213096340481,1,29.9244459658128,0
"Mars","MmuEX0027974","chr10:127296717-127296740",0.583835591256859,1,25.6391041505399,0
"Abi1","MmuEX0003242","chr2:22963214-22963228",0.583645537058097,1,11.3714037281387,0
"Dpf2","MmuEX0015565","chr19:5903731-5903772",0.575777298455978,1,26.2814632263505,0
"Ubr4","MmuEX0050360","chr4:139432482-139432514",0.572975647261105,1,14.7548860336474,0
"Arhgef1","MmuEX0005927","chr7:24919184-24919351",0.572675917536263,1,8.18275126080525,0
"Frmd4a","MmuEX0019625","chr2:4608004-4608070",0.572304418843713,1,7.8451221404648,0
"Mef2d","MmuEX0028567","chr3:88158221-88158300",0.571471905533147,1,14.6426553516393,0
"Pnpla6","MmuEX0036053","chr8:3537969-3538085",-0.570053890172325,0.996666666666667,3.65169621805251,0
"Mia2","MmuEX0013005","chr12:59176331-59176414",-0.569417978823837,1,8.37715541091392,0
"Pkp4","MmuEX0035467","chr2:59350494-59350622",0.566509047947038,1,9.24008434904311,0
"Fmnl3","MmuEX0019406","chr15:99329280-99329432",-0.563614443228099,1,17.1196221876411,0
"Myo18a","MmuEX0030454","chr11:77812009-77812191",0.56003736608393,1,11.1570400353247,0
"Cdh11","MmuEX1006296","chr8:102668987-102669193",-0.559781361469733,0.974,3.35920976918373,0
"Tbc1d1","MmuEX0046378","chr5:64283967-64284125",0.559419954054498,1,10.157406385924,0
"Dst","MmuEX0015773","chr1:34301861-34301932",0.559337831147011,1,34.6683031153357,0
"Macf1","MmuEX0027473","chr4:123441603-123441665",-0.555589768237515,1,32.3712721762468,0
"Pdlim7","MmuEX0034298","chr13:55507864-55507880",0.552295240739332,1,36.7808494080864,0
"Clasp1","MmuEX0011507","chr1:118541675-118541698",0.552193154782906,1,20.4657999921349,0
"Tnfrsf22","MmuEX0048269","chr7:143639245-143639289",0.550798164095025,0.976666666666667,7.20102201057611,0
"Atg13","MmuEX0006614","chr2:91682026-91682109",0.550114961107032,1,16.364329994317,0
"Pbrm1","MmuEX0033844","chr14:31023067-31023170",0.548610067377568,1,11.8898559179197,0
"Ddi2","MmuEX0014029","chr4:141689270-141689331",-0.547623898549102,1,9.70014664174008,0
"Tanc2","MmuEX0046262","chr11:105914041-105914070",0.546406605377088,1,15.0980516939656,0
"Capn3","MmuEX0009070","chr2:120486333-120486476",0.544118544013154,1,7.26110358960187,0
"Palld","MmuEX0033519","chr8:61534858-61534908",0.543316430700779,1,23.6609680729071,0
"Rbfox2","MmuEX0039030","chr15:77091812-77091854",0.540000467420656,1,11.9779420528395,0
"Trak1","MmuEX0048747","chr9:121470228-121470320",0.53910834526897,1,22.1407170677026,0
"Cers5","MmuEX0026165","chr15:99737547-99737653",0.538602590761503,1,23.0416492034144,0
"Rab28","MmuEX0038308","chr5:41626987-41627081",0.538038929334871,1,7.39903227281699,0
"Aak1","MmuEX0002873","chr6:86981296-86981397",0.537866730316759,0.989333333333333,2.66433831562296,0
"Kif21a","MmuEX0025528","chr15:90949006-90949044",0.537160703155599,0.989333333333333,4.56009646669016,0
"Sorbs2","MmuEX0044384","chr8:45785269-45785325",0.536774973704005,1,16.9838898924187,0
"Lrrfip1","MmuEX0027126","chr1:91110355-91110447",0.536571870303564,1,29.2685175080374,0
"Sorbs2","MmuEX0044382","chr8:45782802-45782960",0.536241004840231,1,8.80563106884888,0
"Capzb","MmuEX0009114","chr4:139288861-139288973",0.53543247904562,1,22.590076454942,0
"Lrrfip1","MmuEX0027115","chr1:91073324-91073341",0.534979949521562,1,29.8666437382103,0
"Akap9","MmuEX0004520","chr5:4031111-4031149",0.53404608017814,1,8.5876173936045,0
"Gripap1","MmuEX0021927","chrX:7803594-7803686",0.533689180362954,1,9.43826897388602,0
"Uckl1","MmuEX0050439","chr2:181572470-181572486",-0.530179983592306,1,5.56729656883896,0
"Pkm","MmuEX0035418","chr9:59675029-59675195",0.52878045986988,1,41.4262505543044,0
"Fnbp1","MmuEX0019436","chr2:31044882-31044896",0.528330022533906,1,5.6692655880824,0
"Apc","MmuEX0005546","chr18:34261005-34261157",-0.520181611903429,1,27.8875842193409,0
"Pdlim7","MmuEX0034296","chr13:55506819-55507123",0.519769430611219,1,27.8134426447479,0
"Msi2","MmuEX0029828","chr11:88347053-88347125",-0.517880570264103,1,26.5955457420054,0
"Mdm1","MmuEX0028322","chr10:118156834-118156863",0.517560367951836,0.998666666666667,5.87398263367343,0
"Map4","MmuEX0029912","chr9:110071026-110071139",-0.515117729615496,1,7.57889748091152,0
"Dtx2","MmuEX0015853","chr5:136026470-136026607",-0.514580507440192,1,5.66199203107935,0
"Scarb1","MmuEX0041173","chr5:125281105-125281233",-0.5131778179935,0.999333333333333,5.87526560127118,0
"Myo18a","MmuEX0030453","chr11:77809806-77809858",0.510245151377964,1,8.81575792445427,0
"Cklf","MmuEX0011486","chr8:104261474-104261569",-0.510234586799625,0.970666666666667,5.38136401057704,0
"Wnk1","MmuEX0052216","chr6:119953771-119953902",0.509289704740452,1,32.1753665883355,0
"Osbpl9","MmuEX0033253","chr4:109107881-109107949",0.508526843746001,1,17.2448085571495,0
"Edrf1","MmuEX0001192","chr7:133646990-133647091",-0.507668349263984,0.986666666666667,2.67738255245255,0
"Hmgn3","MmuEX0023048","chr9:83110788-83110874",0.506088619559039,1,28.2542106279553,0
"Mia3","MmuEX1017214","chr1:183329586-183329657",0.504324600486396,1,11.2436826500627,0
"Eya3","MmuEX0017687","chr4:132680843-132680893",0.501877545280713,1,8.57565253808188,0
"R3hdm1","MmuEX0038208","chr1:128190638-128190739",0.501836868284259,1,9.06771728495695,0
"Akap13","MmuEX0004491","chr7:75683394-75683459",0.498278084474363,1,7.57187245874249,0
"Mia2","MmuEX0013002","chr12:59144699-59144770",-0.496704231948855,1,8.58239096386707,0
"Mef2d","MmuEX0028566","chr3:88158034-88158171",-0.496479215337704,1,13.1447340619042,0
"Tbc1d1","MmuEX0046379","chr5:64284690-64284809",0.494140565726652,1,9.21812124719497,0
"Mast4","MmuEX0028015","chr13:102754056-102754256",0.493482516989434,1,4.40336041505176,0
"Pxn","MmuEX0038107","chr5:115548282-115549112",0.490325868628108,1,12.3715270395683,0
"Fxr1","MmuEX0019783","chr3:34068161-34068252",0.489188521268343,1,15.2305117243866,0
"Phka1","MmuEX0034820","chrX:102557096-102557272",-0.48884812075382,1,5.57620357967031,0
"Ttn","MmuEX0049831","chr2:76853155-76853238",-0.487995906579346,1,21.292808786266,0
"Lrrfip1","MmuEX0027124","chr1:91091602-91091667",0.487779939604048,1,40.139217102071,0
"Mical3","MmuEX0028987","chr6:120953634-120953684",-0.487030219145148,1,4.88534413492401,0
"Depdc5","MmuEX0014329","chr5:32959281-32959346",0.486950279408915,1,5.38891650949187,0
"Pxn","MmuEX0038110","chr5:115551494-115551589",0.485244927856442,1,11.2013913576485,0
"Trdn","MmuEX0048808","chr10:33200163-33200222",0.484728739223055,0.99,10.0442562426924,0
"Phkb","MmuEX0034843","chr8:85843026-85843107",-0.483602268784792,1,7.39743590787817,0
"Stim1","MmuEX0045370","chr7:102428774-102428866",-0.4835628839106,1,4.97705162582318,0
"Tcf20","MmuEX0046661","chr15:82814481-82814570",0.482925527141434,1,6.5170872646102,0
"Arhgap18","MmuEX0005806","chr10:26874098-26874260",0.482645445548123,0.999333333333333,5.79311546167373,0
"Lrrfip1","MmuEX0027116","chr1:91093560-91093637",0.480350152601941,1,24.8019503389062,0
"Atp6v1h","MmuEX0006918","chr1:5101070-5101123",-0.480117038039431,1,11.2246099491437,0
"Fermt2","MmuEX0019078","chr14:45476418-45476450",0.479733439171097,1,30.6708386598556,0
"Inpp4a","MmuEX0024182","chr1:37374272-37374289",0.478577532891936,1,6.84391406065516,0
"Slmap","MmuEX0043711","chr14:26429788-26429910",-0.47498411693109,1,14.1856402358192,0
"Ttn","MmuEX0049832","chr2:76852834-76852917",-0.472825796257281,1,28.7418752494547,0
"Pikfyve","MmuEX0035194","chr1:65192534-65192566",0.471239316281671,1,6.36546194629181,0
"Rtn4","MmuEX0040715","chr11:29705535-29705591",0.470234535099612,1,22.5755149741952,0
"Gse1","MmuEX0022002","chr8:120574171-120574278",-0.469942642645117,1,12.0643727414132,0
"Xpo6","MmuEX0052408","chr7:126149504-126149537",0.468335753638112,1,11.4020376489604,0
"Slc44a1","MmuEX1024036","chr4:53565397-53565472",-0.466282200781799,1,10.5493290129391,0
"Epb41","MmuEX0016979","chr4:131962924-131962986",0.465394770071454,0.999333333333333,6.61766422758899,0
"Trrap","MmuEX0049239","chr5:144810151-144810204",0.464873035822731,1,13.6127006307283,0
"H2afy","MmuEX0022308","chr13:56089758-56089857",-0.464412006866161,1,9.52320227737027,0
"Armc8","MmuEX0006188","chr9:99505650-99505732",-0.463687454572808,1,13.9934380461227,0
"Myo18a","MmuEX0030449","chr11:77815856-77815891",0.4627784581305,1,10.6461072955136,0
"Tnik","MmuEX0048292","chr3:28625199-28625222",0.458738640455308,0.998666666666667,6.21374947230528,0
"Phf14","MmuEX0034718","chr6:11933253-11934019",-0.456718765847239,1,6.18377440762187,0
"Raph1","MmuEX0038830","chr1:60510417-60510491",0.456312658712082,1,11.9558775004329,0
"Usp34","MmuEX0050974","chr11:23362577-23362612",0.455308826302126,1,15.5279226515952,0
"4932438A13Rik","MmuEX0001800","chr3:36992677-36992727",0.453160167260807,1,4.41299003505065,0
"Cep164","MmuEX0010916","chr9:45805986-45807644",0.45287755647037,0.995333333333333,3.01306447302427,0
"Tmem9","MmuEX1026324","chr1:136017920-136018062",-0.451170857892101,1,13.7056998786298,0
"Sorbs1","MmuEX0044373","chr19:40395679-40395768",0.451038373950762,1,13.8538149783325,0
"Idh3g","MmuEX0023592","chrX:73782298-73782309",0.450486120064152,1,11.5886114597468,0
"Slc25a27","MmuEX0042882","chr17:43659816-43659898",-0.450063095156366,0.998,4.18301878738005,0
"Prrc2b","MmuEX0037403","chr2:32229263-32229344",0.448339374778448,1,7.35278913822123,0
"Rubcn","MmuEX0000462","chr16:32833644-32833718",0.446483984005948,1,15.8263682076479,0
"Zcchc2","MmuEX0052811","chr1:106018219-106018302",-0.445627074976318,0.992,4.29440921128637,0
"Tnnt3","MmuEX0048347","chr7:142504253-142504264",0.440840992183073,1,13.051329463654,0
"Slc4a7","MmuEX0043430","chr14:14742414-14742782",0.438279519230307,1,11.2143138965618,0
"","MmuEX1000040","chr11:5782185-5782278",0.436389025358833,0.975333333333333,3.43040511463433,0
"Kif1b","MmuEX0025501","chr4:149261160-149261201",0.431719429160527,1,23.1026896150451,0
"Atg16l1","MmuEX0006620","chr1:87774813-87774869",0.431224261264185,1,5.96311513337782,0
"Musk","MmuEX0030231","chr4:58356482-58356505",0.430550754384609,1,6.93433489978204,0
"Myof","MmuEX0030610","chr19:37969907-37969945",-0.427192062307371,1,11.6768101615526,0
"Rpgr","MmuEX0040364","chrX:10195972-10196154",-0.426266536052378,0.998666666666667,4.02662382681787,0
"Serp2","MmuEX0041770","chr14:76539906-76540054",-0.425179127041279,0.998,4.58105732248987,0
"Ep400","MmuEX0016972","chr5:110740182-110740289",-0.424950701436746,1,8.0414899912643,0
"Ttc3","MmuEX0049525","chr16:94408554-94408716",-0.421678579131387,1,11.6084440611896,0
"Bnip2","MmuEX0008099","chr9:70004306-70004341",0.419299504064287,1,12.721593790002,0
"Cog7","MmuEX0012102","chr7:121928599-121928634",0.418544717871893,1,7.3996529277759,0
"Tab3","MmuEX0046107","chrX:85593652-85593754",0.418001958194623,0.989333333333333,2.82071551550228,0.01
"Sun1","MmuEX0045736","chr5:139229753-139229944",-0.416836861162392,1,7.42208735967206,0
"Ktn1","MmuEX0025963","chr14:47726471-47726554",-0.416638363996552,1,8.81514859713195,0
"Ddhd1","MmuEX0014008","chr14:45599130-45599185",-0.413696335188012,0.996,3.73095888585827,0
"Nrap","MmuEX0032292","chr19:56389390-56389484",0.413196253471942,1,14.8657919879359,0
"Stim2","MmuEX0045375","chr5:54110116-54110139",0.413059167073559,1,8.05071835415458,0
"Cttn","MmuEX0013134","chr7:144452027-144452137",-0.41268645314681,1,18.7639280684562,0
"","MmuEX1000328","chr10:38061619-38061680",-0.411937676953972,1,4.79856193403264,0
"Atp13a3","MmuEX0006791","chr16:30321806-30321895",0.411732076099979,1,22.5485579405945,0
"Rpgr","MmuEX0040363","chrX:10198911-10199035",-0.410063090028102,0.992666666666667,3.78051280386345,0
"Farsb","MmuEX0018640","chr1:78482308-78482363",-0.402106073098954,1,9.59970693383953,0
"Arpp21","MmuEX0006253","chr9:112126435-112126539",0.401046507370373,1,7.38105083281816,0
"Lrrfip2","MmuEX0027134","chr9:111170256-111170324",0.400539606660006,1,26.0455176637121,0
"Usf3","MmuEX0021132","chr16:44199123-44199167",0.393731766794092,1,9.20411177118843,0
"Ddr1","MmuEX0014034","chr17:35686481-35686591",-0.39364687863341,1,10.9160399009704,0
"R3hdm2","MmuEX0038222","chr10:127481693-127481794",0.392779127379637,1,7.17646544660967,0
"Arhgef10l","MmuEX0005947","chr4:140568756-140568770",0.392207541466128,1,4.97736501841301,0
"Slc4a7","MmuEX0043429","chr14:14793950-14794057",-0.391151637592679,1,6.76506009312457,0
"Kif21a","MmuEX0025527","chr15:90951246-90951374",-0.391026595472865,1,5.11692424612412,0
"Mprip","MmuEX0029580","chr11:59772152-59772217",-0.390998249324548,1,10.4127807160346,0
"Capn15","MmuEX0044341","chr17:25973091-25973379",0.389115415549301,1,3.82094488753684,0
"Herc4","MmuEX0022805","chr10:63303845-63303868",0.387447672390707,1,7.69137740743831,0
"Pum2","MmuEX0038043","chr12:8733420-8733509",-0.386146081215243,1,13.1111974691374,0
"Tbc1d14","MmuEX0046418","chr5:36508360-36508431",-0.386070278312531,1,3.58923367882838,0
"Mical2","MmuEX0028971","chr7:112333829-112333954",0.383940526707903,1,28.4684095943099,0
"Ank2","MmuEX0004903","chr3:127029475-127029573",-0.38326207052829,0.999333333333333,7.01668138355296,0
"Fhl3","MmuEX1010458","chr4:124703704-124703931",-0.383225383570928,1,8.60822021494907,0
"Clip1","MmuEX0011699","chr5:123638956-123638988",0.383052583479066,1,6.70131117464352,0
"Trip10","MmuEX0048979","chr17:57256860-57257027",0.382926869306131,1,6.79703166458607,0
"Cd99l2","MmuEX0010290","chrX:71449939-71450007",-0.382907829671616,1,6.46472408255437,0
"Dyrk1b","MmuEX0015996","chr7:28185714-28185749",0.382538248500482,0.979333333333333,2.79613324080256,0
"Rbfox2","MmuEX0039029","chr15:77094451-77094490",-0.381733805079066,1,9.95176969004153,0
"Dctn2","MmuEX0013953","chr10:127272442-127272444",0.3816451715688,1,10.4822036635137,0
"Clasp2","MmuEX0011518","chr9:113892607-113892657",0.380774113827125,1,11.0931939187109,0
"Ank2","MmuEX0004904","chr3:127029219-127029317",-0.380733048126784,0.988666666666667,5.30363502415849,0
"Mapk8ip3","MmuEX0027854","chr17:24916504-24916629",-0.380499600171141,1,5.55849339419057,0
"Kctd17","MmuEX0025212","chr15:78437158-78437232",0.378234175601634,1,6.61513489315359,0
"Zc3h3","MmuEX0052750","chr15:75840071-75840564",-0.378107901575135,1,5.06158153515586,0
"R3hdm1","MmuEX0038210","chr1:128162769-128162858",0.376388021126609,1,10.6724048592044,0
"C2cd5","MmuEX0002013","chr6:143019328-143019399",-0.373540407312149,0.975333333333333,2.21170076855804,0
"Haus7","MmuEX0022402","chrX:73447960-73448056",-0.373060738880976,0.999333333333333,3.75499528402454,0
"Lrrfip1","MmuEX0027119","chr1:91079031-91079081",0.37254130881115,1,15.5862135569181,0
"Raph1","MmuEX0038829","chr1:60518980-60519060",0.371543134430695,1,9.73142415481406,0
"Sorbs1","MmuEX0044367","chr19:40369690-40369719",-0.371378847265488,1,9.87334647091606,0
"Dis3l2","MmuEX0014742","chr1:86791416-86791457",0.371324436327468,1,3.66157780685594,0
"Ehbp1l1","MmuEX1009295","chr19:5717662-5717838",0.370902098673259,1,10.8921247531799,0
"Lrrfip1","MmuEX0027118","chr1:91078391-91078435",0.370782971557299,1,28.8836472127556,0
"Cep44","MmuEX0007581","chr8:56549225-56549384",0.367927897627298,1,6.29718646110475,0
"Raph1","MmuEX0038826","chr1:60491460-60491535",0.366116979029373,1,10.0663683487017,0
"Ptk2","MmuEX0037733","chr15:73211987-73211995",0.366014030967516,1,5.52260467559683,0
"3110009E18Rik","MmuEX0001293","chr1:120171401-120171478",-0.365798537318382,0.998,4.25553049329556,0
"Pde4dip","MmuEX0034175","chr3:97691485-97691531",0.365322851311758,0.999333333333333,4.69054717869837,0
"Phldb2","MmuEX0034879","chr16:45774163-45774345",0.364557277108045,1,5.74035453107923,0
"Dennd1a","MmuEX0014207","chr2:37822549-37822605",0.363720244785124,0.998,4.68706469861274,0
"Med23","MmuEX0028529","chr10:24883204-24883221",0.360312279241225,0.997333333333333,3.52291245714778,0
"Atg16l2","MmuEX0006628","chr7:101294859-101294921",0.356993046378537,0.962,2.74148686793425,0
"Lrrfip1","MmuEX0027123","chr1:91088634-91088711",0.355756731806084,1,24.9869568456016,0
"Rbm20","MmuEX1022228","chr19:53792993-53793446",-0.354846666432545,1,5.77560431653713,0
"Pitpnb","MmuEX0035275","chr5:111385520-111385604",-0.35327684489636,1,5.19620467368224,0
"Mbnl1","MmuEX0028092","chr3:60528756-60528978",-0.352795130301405,1,8.08481048341642,0
"Itga7","MmuEX0024626","chr10:128941850-128941941",0.350783515118356,1,20.3332618572266,0
"Gm10561","MmuEX1011214","chr1:55234377-55234397",0.350332245261756,0.976,3.06087800532839,0
"Rbmx","MmuEX0039215","chrX:57386141-57387393",-0.347462943351454,0.996666666666667,4.52374328191743,0
"Dennd1a","MmuEX0054153","chr2:37805072-37805200",0.34687977853193,0.988666666666667,2.55281608675089,0
"Tnk2","MmuEX0048311","chr16:32678669-32678713",0.346695294581689,1,7.84612457271218,0
"Map4k3","MmuEX0027789","chr17:80629286-80629348",-0.344385908277603,0.986,2.88434517086543,0
"Zfp207","MmuEX0053090","chr11:80393084-80393176",0.343521716541567,1,10.3598249486785,0
"Wnk1","MmuEX0052217","chr6:119952685-119952969",0.341866651795596,1,18.4372127507662,0
"Bpnt1","MmuEX0008135","chr1:185349837-185349881",0.341031214694985,0.998,2.74373246927901,0
"Uimc1","MmuEX0050530","chr13:55075258-55075458",-0.340627583024641,0.995333333333333,2.61961534738356,0
"Mecp2","MmuEX0028438","chrX:74079909-74080032",-0.339268514958689,1,7.50885341956341,0
"Mink1","MmuEX0029044","chr11:70609408-70609431",0.33870812165347,0.999333333333333,4.31803483597148,0
"Immt","MmuEX0024084","chr6:71866726-71866740",0.338531538809724,1,10.3995854265091,0
"4930522L14Rik","MmuEX1001964","chr5:109738318-109738408",0.337780200974069,0.974,3.08046853202379,0
"Rsrp1","MmuEX0013588","chr4:134925777-134925821",-0.336774346012907,1,7.99608463332457,0
"Fam168a","MmuEX0018055","chr7:100818736-100818762",0.335921233988105,0.998666666666667,3.24190609285424,0
"Ap2b1","MmuEX0005428","chr11:83364795-83364836",0.335540105107084,1,8.40426268262961,0
"Rpgr","MmuEX0040365","chrX:10194818-10194983",-0.335083143723184,0.998666666666667,3.9448808428611,0
"Ttc3","MmuEX0049527","chr16:94409684-94409729",-0.334996768174811,1,9.00759638642728,0
"H13","MmuEX0022264","chr2:152703995-152704194",0.33446561419356,1,15.5450961436814,0
"Tpd52l2","MmuEX0048580","chr2:181502876-181502935",-0.334433676815958,1,5.63035362819281,0
"Lrrfip1","MmuEX0027113","chr1:91103247-91103318",0.333243265939845,1,7.00851867294382,0
"Mycbp2","MmuEX0030322","chr14:103269358-103269465",-0.331769782694709,1,4.08965691056308,0
"Lrrfip1","MmuEX0027121","chr1:91084946-91085005",0.331613289722009,1,9.52013701738371,0
"Zmynd8","MmuEX0053988","chr2:165787164-165787243",-0.330501821090502,1,9.21173416073003,0
"Cep83","MmuEX0009781","chr10:94721180-94721919",0.330059946018375,1,8.09036654496509,0
"P4ha2","MmuEX0033406","chr11:54126238-54126297",-0.329792695171344,0.991333333333333,3.31030992478999,0
"Arfgef2","MmuEX0005732","chr2:166842685-166842753",-0.329259679434927,1,8.44098944136659,0
"Suco","MmuEX0002765","chr1:161845560-161845580",0.328582806219289,0.999333333333333,2.93197754371983,0
"Nf1","MmuEX0031550","chr11:79463233-79463295",-0.327419212165063,1,5.24082907543732,0
"Prrc2b","MmuEX0037404","chr2:32212887-32213079",0.327160031020603,1,7.25747280965817,0
"2410002F23Rik","MmuEX0000986","chr7:44247251-44247416",-0.325907561655777,1,4.94417714109357,0
"Ndrg2","MmuEX0031240","chr14:51911086-51911127",0.32482419001083,0.992666666666667,4.82982636795373,0.01
"Cltc","MmuEX0011807","chr11:86701061-86701081",0.32453363334742,1,15.3509854417182,0
"Gabbr1","MmuEX0019866","chr17:37067214-37067364",0.324490000381515,0.978,2.19036738170286,0
"Tanc2","MmuEX1025468","chr11:105758922-105759032",0.324360723277993,1,7.66272456455083,0
"Ppp3cb","MmuEX0036790","chr14:20503247-20503276",0.323619475946435,1,6.59991211602531,0
"Fam188a","MmuEX0018159","chr2:12403998-12404168",-0.322769459545568,0.982666666666667,2.33016820724665,0
"Smap1","MmuEX0043766","chr1:23871438-23871518",0.32228884620303,1,8.56705064998752,0
